Index,Row,Col,R,G,B
2523,25,23,45,97,53
2524,25,24,45,99,48
2525,25,25,43,100,47
2526,25,26,44,102,46
2527,25,27,43,102,49
2528,25,28,45,102,48
2529,25,29,47,101,50
2530,25,30,45,101,50
2531,25,31,46,101,52
2532,25,32,44,103,52
2533,25,33,45,105,50
2534,25,34,48,104,51
2535,25,35,45,105,52
2536,25,36,47,105,53
2537,25,37,48,104,56
2538,25,38,49,104,53
2539,25,39,48,107,55
2540,25,40,49,108,53
2541,25,41,50,108,56
2542,25,42,51,108,56
2543,25,43,52,108,57
2544,25,44,49,110,57
2545,25,45,47,109,57
2546,25,46,49,110,56
2547,25,47,51,107,57
2548,25,48,52,108,56
2549,25,49,53,107,57
2550,25,50,56,109,53
2551,25,51,53,111,55
2552,25,52,53,110,55
2553,25,53,53,108,56
2554,25,54,55,106,56
2555,25,55,55,107,57
2556,25,56,55,107,56
2557,25,57,55,106,57
2558,25,58,57,106,55
2559,25,59,58,104,54
2560,25,60,54,105,54
2561,25,61,55,104,55
2562,25,62,58,101,59
2563,25,63,55,103,57
2564,25,64,55,104,54
2565,25,65,58,104,53
2566,25,66,56,105,54
2567,25,67,54,107,54
2568,25,68,56,106,52
2569,25,69,56,107,52
2570,25,70,57,106,50
2571,25,71,57,106,51
2572,25,72,60,106,49
2573,25,73,60,106,50
2574,25,74,57,108,54
2575,25,75,59,108,53
2576,25,76,58,109,53
2577,25,77,60,110,53
2578,25,78,59,109,60
2579,25,79,59,110,59
2580,25,80,62,110,54
2581,25,81,64,110,55
2582,25,82,61,111,59
2583,25,83,57,113,56
2584,25,84,58,114,56
2585,25,85,62,111,59
2586,25,86,63,108,58
2587,25,87,66,107,54
2588,25,88,67,109,53
2589,25,89,66,109,55
2590,25,90,67,107,55
2591,25,91,66,106,52
2592,25,92,65,108,55
2593,25,93,63,108,57
2594,25,94,62,107,56
2595,25,95,62,109,58
2596,25,96,62,108,57
2597,25,97,62,108,57
2598,25,98,63,107,56
2599,25,99,63,109,52
2600,26,0,51,109,55
2601,26,1,49,109,55
2602,26,2,47,105,55
2603,26,3,47,104,56
2604,26,4,46,103,55
2605,26,5,44,103,56
2606,26,6,44,105,53
2607,26,7,45,104,51
2608,26,8,46,102,53
2609,26,9,48,100,55
2610,26,10,46,104,52
2611,26,11,41,105,50
2612,26,12,47,100,54
2613,26,13,45,101,53
2614,26,14,40,102,52
2615,26,15,44,101,51
2616,26,16,44,101,50
2617,26,17,45,100,52
2618,26,18,46,99,51
2619,26,19,44,101,50
2620,26,20,45,99,51
2621,26,21,45,100,51
2622,26,22,47,97,51
2623,26,23,45,99,50
2624,26,24,48,98,47
2625,26,25,41,100,50
2626,26,26,43,100,47
2627,26,27,44,100,51
2628,26,28,45,100,53
2629,26,29,44,100,53
2630,26,30,43,102,53
2631,26,31,45,102,50
2632,26,32,43,103,48
2633,26,33,44,103,50
2634,26,34,44,102,55
2635,26,35,46,104,52
2636,26,36,48,105,51
2637,26,37,49,103,53
2638,26,38,50,105,51
2639,26,39,48,106,56
2640,26,40,48,106,56
2641,26,41,49,108,56
2642,26,42,52,107,51
2643,26,43,55,107,52
2644,26,44,49,110,57
2645,26,45,47,112,55
2646,26,46,52,108,54
2647,26,47,54,107,56
2648,26,48,52,108,58
2649,26,49,54,106,56
2650,26,50,56,107,55
2651,26,51,56,108,55
2652,26,52,56,108,56
2653,26,53,57,107,54
2654,26,54,56,106,56
2655,26,55,55,106,54
2656,26,56,54,107,58
2657,26,57,54,106,59
2658,26,58,56,106,50
2659,26,59,59,106,53
2660,26,60,55,105,57
2661,26,61,55,105,55
2662,26,62,57,102,55
2663,26,63,54,106,56
2664,26,64,54,107,52
2665,26,65,56,105,55
2666,26,66,57,106,51
2667,26,67,55,108,47
2668,26,68,55,108,50
2669,26,69,55,107,52
2670,26,70,59,105,52
2671,26,71,58,105,51
2672,26,72,62,109,52
2673,26,73,63,105,54
2674,26,74,59,108,55
2675,26,75,58,108,57
2676,26,76,60,109,56
2677,26,77,62,109,55
2678,26,78,58,109,59
2679,26,79,59,112,57
2680,26,80,64,110,54
2681,26,81,67,109,56
2682,26,82,64,111,57
2683,26,83,62,113,56
2684,26,84,63,112,58
2685,26,85,63,112,59
2686,26,86,63,110,58
2687,26,87,67,106,58
2688,26,88,68,106,55
2689,26,89,70,106,57
2690,26,90,67,107,58
2691,26,91,65,107,56
2692,26,92,64,109,55
2693,26,93,63,109,58
2694,26,94,62,108,55
2695,26,95,63,109,54
2696,26,96,65,108,58
2697,26,97,62,108,54
2698,26,98,62,107,54
2699,26,99,64,108,56
2700,27,0,46,107,58
2701,27,1,44,105,52
2702,27,2,44,103,53
2703,27,3,45,103,54
2704,27,4,46,103,53
2705,27,5,43,103,51
2706,27,6,41,106,55
2707,27,7,45,103,52
2708,27,8,44,101,54
2709,27,9,46,103,53
2710,27,10,48,103,52
2711,27,11,42,101,53
2712,27,12,44,102,51
2713,27,13,48,100,50
2714,27,14,48,99,46
2715,27,15,45,98,53
2716,27,16,43,100,52
2717,27,17,44,100,54
2718,27,18,48,98,51
2719,27,19,49,97,52
2720,27,20,48,97,52
2721,27,21,46,99,49
2722,27,22,46,98,51
2723,27,23,44,100,49
2724,27,24,45,100,43
2725,27,25,44,101,49
2726,27,26,45,99,50
2727,27,27,41,100,51
2728,27,28,42,101,53
2729,27,29,41,101,54
2730,27,30,43,101,47
2731,27,31,45,102,45
2732,27,32,44,103,46
2733,27,33,43,103,49
2734,27,34,40,105,50
2735,27,35,43,105,54
2736,27,36,47,103,54
2737,27,37,50,104,50
2738,27,38,50,105,51
2739,27,39,49,104,54
2740,27,40,49,105,56
2741,27,41,49,106,55
2742,27,42,53,107,52
2743,27,43,53,107,54
2744,27,44,54,106,55
2745,27,45,56,106,50
2746,27,46,54,107,54
2747,27,47,54,108,48
2748,27,48,57,107,53
2749,27,49,58,105,55
2750,27,50,59,104,56
2751,27,51,58,105,53
2752,27,52,58,106,54
2753,27,53,57,106,53
2754,27,54,57,106,55
2755,27,55,57,107,56
2756,27,56,57,105,53
2757,27,57,57,106,53
2758,27,58,58,107,49
2759,27,59,61,104,52
2760,27,60,54,105,57
2761,27,61,54,105,56
2762,27,62,55,105,55
2763,27,63,54,108,54
2764,27,64,54,108,53
2765,27,65,56,106,57
2766,27,66,56,107,53
2767,27,67,53,109,52
2768,27,68,55,108,52
2769,27,69,56,107,53
2770,27,70,58,107,51
2771,27,71,57,106,53
2772,27,72,59,105,58
2773,27,73,61,105,60
2774,27,74,59,107,59
2775,27,75,58,110,57
2776,27,76,61,110,55
2777,27,77,60,112,53
2778,27,78,58,113,54
2779,27,79,62,113,52
2780,27,80,63,111,55
2781,27,81,63,110,63
2782,27,82,62,111,60
2783,27,83,66,112,55
2784,27,84,63,114,56
2785,27,85,61,114,59
2786,27,86,62,112,57
2787,27,87,62,110,59
2788,27,88,65,108,56
2789,27,89,67,109,60
2790,27,90,66,107,62
2791,27,91,64,109,57
2792,27,92,62,109,56
2793,27,93,61,108,59
2794,27,94,60,109,55
2795,27,95,62,109,57
2796,27,96,64,108,58
2797,27,97,61,108,58
2798,27,98,61,109,55
2799,27,99,62,108,56
2800,28,0,40,106,58
2801,28,1,42,103,54
2802,28,2,42,103,53
2803,28,3,44,102,53
2804,28,4,45,102,52
2805,28,5,42,102,51
2806,28,6,39,103,57
2807,28,7,44,101,52
2808,28,8,42,103,53
2809,28,9,44,103,50
2810,28,10,47,99,44
2811,28,11,47,98,52
2812,28,12,41,102,55
2813,28,13,45,99,51
2814,28,14,47,98,52
2815,28,15,38,99,58
2816,28,16,40,99,55
2817,28,17,46,98,51
2818,28,18,50,95,49
2819,28,19,48,96,53
2820,28,20,48,95,52
2821,28,21,48,97,54
2822,28,22,48,96,54
2823,28,23,44,100,53
2824,28,24,42,100,52
2825,28,25,43,100,51
2826,28,26,41,99,54
2827,28,27,43,99,49
2828,28,28,48,100,45
2829,28,29,50,99,46
2830,28,30,50,99,46
2831,28,31,47,100,48
2832,28,32,45,102,49
2833,28,33,45,101,51
2834,28,34,43,104,48
2835,28,35,42,104,51
2836,28,36,42,104,57
2837,28,37,46,105,51
2838,28,38,51,104,50
2839,28,39,52,104,55
2840,28,40,50,105,54
2841,28,41,53,106,53
2842,28,42,52,108,51
2843,28,43,56,106,51
2844,28,44,58,104,49
2845,28,45,59,105,51
2846,28,46,59,105,52
2847,28,47,56,107,50
2848,28,48,58,106,53
2849,28,49,55,104,54
2850,28,50,57,105,56
2851,28,51,59,105,52
2852,28,52,56,108,50
2853,28,53,57,106,56
2854,28,54,59,103,57
2855,28,55,59,104,55
2856,28,56,58,106,53
2857,28,57,55,107,54
2858,28,58,58,107,53
2859,28,59,60,106,52
2860,28,60,57,106,55
2861,28,61,53,106,58
2862,28,62,53,108,58
2863,28,63,55,109,56
2864,28,64,55,109,54
2865,28,65,57,106,54
2866,28,66,57,108,54
2867,28,67,56,107,57
2868,28,68,57,107,56
2869,28,69,58,107,56
2870,28,70,60,106,55
2871,28,71,58,107,56
2872,28,72,59,106,59
2873,28,73,59,107,61
2874,28,74,56,109,62
2875,28,75,59,111,57
2876,28,76,60,113,52
2877,28,77,58,114,52
2878,28,78,60,113,54
2879,28,79,64,112,52
2880,28,80,62,113,58
2881,28,81,59,114,63
2882,28,82,62,113,63
2883,28,83,62,114,58
2884,28,84,61,114,55
2885,28,85,59,114,54
2886,28,86,60,114,55
2887,28,87,62,111,59
2888,28,88,62,110,64
2889,28,89,63,110,63
2890,28,90,66,110,60
2891,28,91,66,108,58
2892,28,92,65,107,61
2893,28,93,60,109,59
2894,28,94,63,108,53
2895,28,95,63,108,60
2896,28,96,57,106,60
2897,28,97,60,106,61
2898,28,98,60,107,56
2899,28,99,62,107,55
2900,29,0,43,103,56
2901,29,1,45,102,56
2902,29,2,42,101,52
2903,29,3,41,101,54
2904,29,4,40,101,54
2905,29,5,37,102,55
2906,29,6,38,101,55
2907,29,7,42,100,55
2908,29,8,36,100,53
2909,29,9,45,99,50
2910,29,10,48,97,47
2911,29,11,44,100,49
2912,29,12,40,100,53
2913,29,13,43,98,52
2914,29,14,41,102,50
2915,29,15,36,101,53
2916,29,16,37,100,55
2917,29,17,42,97,53
2918,29,18,45,96,50
2919,29,19,47,96,50
2920,29,20,49,96,47
2921,29,21,51,96,49
2922,29,22,48,96,55
2923,29,23,44,97,54
2924,29,24,44,98,50
2925,29,25,44,99,53
2926,29,26,45,97,51
2927,29,27,48,96,50
2928,29,28,49,98,47
2929,29,29,52,97,46
2930,29,30,53,96,49
2931,29,31,52,96,49
2932,29,32,50,100,49
2933,29,33,48,99,51
2934,29,34,45,102,53
2935,29,35,43,102,57
2936,29,36,42,103,57
2937,29,37,46,103,55
2938,29,38,49,103,52
2939,29,39,56,102,51
2940,29,40,49,105,52
2941,29,41,48,107,52
2942,29,42,53,106,52
2943,29,43,53,106,53
2944,29,44,53,107,54
2945,29,45,56,104,52
2946,29,46,58,103,51
2947,29,47,57,104,52
2948,29,48,55,103,56
2949,29,49,54,105,55
2950,29,50,54,106,57
2951,29,51,52,108,57
2952,29,52,53,108,54
2953,29,53,57,107,52
2954,29,54,60,103,58
2955,29,55,57,104,58
2956,29,56,56,106,57
2957,29,57,55,107,52
2958,29,58,56,109,51
2959,29,59,58,110,51
2960,29,60,58,106,55
2961,29,61,56,108,57
2962,29,62,54,109,56
2963,29,63,55,109,57
2964,29,64,58,107,56
2965,29,65,57,107,54
2966,29,66,57,107,55
2967,29,67,59,107,56
2968,29,68,61,108,54
2969,29,69,62,107,55
2970,29,70,61,107,52
2971,29,71,60,109,53
2972,29,72,58,110,57
2973,29,73,57,109,60
2974,29,74,57,111,60
2975,29,75,60,110,56
2976,29,76,64,112,55
2977,29,77,61,114,59
2978,29,78,63,112,56
2979,29,79,66,110,54
2980,29,80,62,114,56
2981,29,81,60,115,62
2982,29,82,62,114,66
2983,29,83,60,115,58
2984,29,84,60,116,59
2985,29,85,59,115,58
2986,29,86,59,114,59
2987,29,87,63,112,62
2988,29,88,65,111,60
2989,29,89,64,113,57
2990,29,90,63,112,58
2991,29,91,65,110,59
2992,29,92,63,109,63
2993,29,93,61,108,61
2994,29,94,61,109,56
2995,29,95,68,105,57
2996,29,96,67,103,60
2997,29,97,62,105,60
2998,29,98,60,106,61
2999,29,99,61,107,56
3000,30,0,46,102,55
3001,30,1,44,102,53
3002,30,2,38,102,54
3003,30,3,37,100,54
3004,30,4,39,100,57
3005,30,5,41,99,54
3006,30,6,39,98,53
3007,30,7,39,100,56
3008,30,8,40,98,53
3009,30,9,43,97,53
3010,30,10,44,97,49
3011,30,11,46,98,46
3012,30,12,44,97,52
3013,30,13,45,95,52
3014,30,14,42,98,51
3015,30,15,42,99,52
3016,30,16,40,100,51
3017,30,17,42,100,54
3018,30,18,39,99,56
3019,30,19,45,98,47
3020,30,20,48,97,48
3021,30,21,46,99,49
3022,30,22,45,96,53
3023,30,23,49,94,54
3024,30,24,46,97,52
3025,30,25,47,96,51
3026,30,26,47,96,52
3027,30,27,49,94,52
3028,30,28,52,94,50
3029,30,29,51,95,51
3030,30,30,50,96,50
3031,30,31,52,95,50
3032,30,32,51,97,52
3033,30,33,48,97,49
3034,30,34,46,102,52
3035,30,35,43,102,56
3036,30,36,44,103,56
3037,30,37,46,101,52
3038,30,38,48,102,52
3039,30,39,46,104,50
3040,30,40,46,105,54
3041,30,41,46,104,53
3042,30,42,49,104,53
3043,30,43,51,104,54
3044,30,44,52,103,56
3045,30,45,52,104,54
3046,30,46,55,103,54
3047,30,47,56,104,57
3048,30,48,55,102,57
3049,30,49,47,107,60
3050,30,50,50,105,54
3051,30,51,53,107,57
3052,30,52,55,106,55
3053,30,53,57,105,52
3054,30,54,59,104,54
3055,30,55,56,105,56
3056,30,56,55,106,53
3057,30,57,57,107,54
3058,30,58,59,108,49
3059,30,59,60,109,51
3060,30,60,62,104,55
3061,30,61,58,107,55
3062,30,62,57,109,54
3063,30,63,55,109,57
3064,30,64,56,107,60
3065,30,65,58,106,56
3066,30,66,57,107,57
3067,30,67,58,108,54
3068,30,68,60,109,54
3069,30,69,62,108,51
3070,30,70,61,109,52
3071,30,71,61,110,53
3072,30,72,58,111,57
3073,30,73,58,110,61
3074,30,74,60,109,59
3075,30,75,62,111,61
3076,30,76,64,111,56
3077,30,77,62,113,59
3078,30,78,62,113,63
3079,30,79,64,111,62
3080,30,80,62,115,57
3081,30,81,61,117,59
3082,30,82,59,116,61
3083,30,83,64,114,59
3084,30,84,63,115,62
3085,30,85,62,115,60
3086,30,86,60,114,62
3087,30,87,60,113,63
3088,30,88,62,113,60
3089,30,89,62,114,58
3090,30,90,57,115,57
3091,30,91,59,114,59
3092,30,92,64,109,59
3093,30,93,61,108,59
3094,30,94,63,106,56
3095,30,95,68,104,56
3096,30,96,63,108,55
3097,30,97,59,108,58
3098,30,98,61,106,57
3099,30,99,57,108,58
3100,31,0,47,101,54
3101,31,1,43,102,52
3102,31,2,38,100,56
3103,31,3,33,101,59
3104,31,4,44,98,50
3105,31,5,46,97,44
3106,31,6,44,101,49
3107,31,7,44,96,55
3108,31,8,42,98,57
3109,31,9,40,98,54
3110,31,10,42,99,50
3111,31,11,45,97,48
3112,31,12,45,96,52
3113,31,13,44,95,52
3114,31,14,42,96,50
3115,31,15,43,98,53
3116,31,16,39,101,51
3117,31,17,42,98,51
3118,31,18,38,100,55
3119,31,19,43,97,52
3120,31,20,46,97,51
3121,31,21,45,98,50
3122,31,22,47,95,52
3123,31,23,46,96,52
3124,31,24,43,98,52
3125,31,25,45,97,50
3126,31,26,46,96,50
3127,31,27,52,94,53
3128,31,28,54,92,53
3129,31,29,50,95,52
3130,31,30,50,95,52
3131,31,31,51,97,50
3132,31,32,50,98,49
3133,31,33,49,98,45
3134,31,34,50,97,48
3135,31,35,45,99,56
3136,31,36,42,101,56
3137,31,37,46,101,54
3138,31,38,49,99,52
3139,31,39,49,102,51
3140,31,40,49,102,55
3141,31,41,47,101,55
3142,31,42,47,102,55
3143,31,43,49,105,52
3144,31,44,50,104,52
3145,31,45,52,103,56
3146,31,46,53,104,56
3147,31,47,53,104,57
3148,31,48,54,105,52
3149,31,49,48,109,53
3150,31,50,49,108,56
3151,31,51,57,106,53
3152,31,52,58,106,53
3153,31,53,58,106,55
3154,31,54,59,106,51
3155,31,55,58,109,52
3156,31,56,57,108,54
3157,31,57,56,109,53
3158,31,58,59,108,54
3159,31,59,61,106,56
3160,31,60,61,106,59
3161,31,61,57,107,59
3162,31,62,57,110,55
3163,31,63,59,108,59
3164,31,64,57,107,59
3165,31,65,57,109,58
3166,31,66,58,108,58
3167,31,67,59,108,58
3168,31,68,59,110,54
3169,31,69,61,110,52
3170,31,70,59,111,54
3171,31,71,59,110,60
3172,31,72,58,113,62
3173,31,73,56,114,62
3174,31,74,59,113,63
3175,31,75,62,112,63
3176,31,76,64,112,61
3177,31,77,61,114,62
3178,31,78,59,113,67
3179,31,79,61,114,61
3180,31,80,65,115,55
3181,31,81,61,116,60
3182,31,82,62,115,61
3183,31,83,67,113,61
3184,31,84,65,114,63
3185,31,85,62,115,63
3186,31,86,57,116,67
3187,31,87,57,114,67
3188,31,88,59,114,59
3189,31,89,59,114,57
3190,31,90,58,114,60
3191,31,91,58,114,59
3192,31,92,59,113,63
3193,31,93,59,111,64
3194,31,94,61,108,62
3195,31,95,60,109,60
3196,31,96,58,111,57
3197,31,97,58,109,59
3198,31,98,58,106,58
3199,31,99,59,106,57
3200,32,0,41,101,56
3201,32,1,42,101,54
3202,32,2,40,101,52
3203,32,3,36,101,56
3204,32,4,40,99,53
3205,32,5,47,97,46
3206,32,6,47,97,46
3207,32,7,41,99,53
3208,32,8,39,100,54
3209,32,9,43,99,49
3210,32,10,44,98,46
3211,32,11,43,98,52
3212,32,12,38,99,49
3213,32,13,43,95,50
3214,32,14,44,95,51
3215,32,15,42,97,54
3216,32,16,42,98,50
3217,32,17,44,99,46
3218,32,18,41,98,50
3219,32,19,41,96,53
3220,32,20,46,96,50
3221,32,21,45,96,49
3222,32,22,46,95,50
3223,32,23,44,95,49
3224,32,24,43,99,50
3225,32,25,39,98,51
3226,32,26,42,98,52
3227,32,27,48,97,48
3228,32,28,51,95,51
3229,32,29,49,96,51
3230,32,30,50,96,51
3231,32,31,48,99,48
3232,32,32,50,99,45
3233,32,33,51,98,44
3234,32,34,49,98,47
3235,32,35,45,100,53
3236,32,36,43,99,57
3237,32,37,44,100,56
3238,32,38,46,101,54
3239,32,39,47,103,53
3240,32,40,52,103,51
3241,32,41,51,102,50
3242,32,42,50,104,51
3243,32,43,50,104,54
3244,32,44,51,103,55
3245,32,45,55,100,57
3246,32,46,56,103,55
3247,32,47,57,104,55
3248,32,48,58,104,55
3249,32,49,57,106,52
3250,32,50,56,106,52
3251,32,51,61,107,52
3252,32,52,62,106,51
3253,32,53,59,107,51
3254,32,54,61,106,53
3255,32,55,63,106,53
3256,32,56,59,110,52
3257,32,57,56,110,53
3258,32,58,58,109,58
3259,32,59,60,108,59
3260,32,60,61,109,58
3261,32,61,62,108,56
3262,32,62,61,107,58
3263,32,63,60,108,61
3264,32,64,60,111,56
3265,32,65,56,112,56
3266,32,66,56,111,59
3267,32,67,60,111,58
3268,32,68,60,111,56
3269,32,69,61,111,55
3270,32,70,59,112,56
3271,32,71,58,112,63
3272,32,72,61,112,62
3273,32,73,61,113,63
3274,32,74,62,112,64
3275,32,75,61,113,64
3276,32,76,61,115,61
3277,32,77,58,117,62
3278,32,78,59,116,64
3279,32,79,60,114,66
3280,32,80,62,116,61
3281,32,81,62,116,61
3282,32,82,65,114,63
3283,32,83,65,114,62
3284,32,84,60,117,64
3285,32,85,56,118,65
3286,32,86,57,116,66
3287,32,87,60,115,64
3288,32,88,59,117,62
3289,32,89,58,117,60
3290,32,90,56,117,61
3291,32,91,56,115,61
3292,32,92,57,112,64
3293,32,93,59,110,66
3294,32,94,58,110,65
3295,32,95,55,111,64
3296,32,96,56,110,61
3297,32,97,58,107,61
3298,32,98,58,106,60
3299,32,99,60,106,54
3300,33,0,39,101,57
3301,33,1,38,101,55
3302,33,2,38,101,52
3303,33,3,38,101,53
3304,33,4,37,99,55
3305,33,5,39,99,49
3306,33,6,40,101,45
3307,33,7,42,99,46
3308,33,8,42,98,48
3309,33,9,43,97,50
3310,33,10,44,97,47
3311,33,11,38,100,50
3312,33,12,33,103,48
3313,33,13,43,98,47
3314,33,14,47,96,49
3315,33,15,43,96,55
3316,33,16,43,97,54
3317,33,17,46,97,48
3318,33,18,47,95,46
3319,33,19,45,94,50
3320,33,20,42,96,52
3321,33,21,45,95,50
3322,33,22,45,95,46
3323,33,23,43,96,45
3324,33,24,43,98,42
3325,33,25,39,99,47
3326,33,26,39,98,51
3327,33,27,45,100,45
3328,33,28,48,99,44
3329,33,29,49,98,47
3330,33,30,48,98,48
3331,33,31,46,99,46
3332,33,32,50,99,47
3333,33,33,48,100,47
3334,33,34,47,102,48
3335,33,35,48,101,47
3336,33,36,46,99,54
3337,33,37,50,98,54
3338,33,38,48,101,54
3339,33,39,46,103,52
3340,33,40,51,104,50
3341,33,41,50,104,47
3342,33,42,51,103,52
3343,33,43,55,101,52
3344,33,44,55,101,53
3345,33,45,56,102,56
3346,33,46,55,106,54
3347,33,47,56,107,52
3348,33,48,57,107,53
3349,33,49,57,107,54
3350,33,50,55,108,55
3351,33,51,57,108,52
3352,33,52,60,108,51
3353,33,53,60,106,53
3354,33,54,61,106,54
3355,33,55,64,107,54
3356,33,56,62,108,55
3357,33,57,62,108,57
3358,33,58,62,107,56
3359,33,59,63,109,56
3360,33,60,62,111,51
3361,33,61,62,111,52
3362,33,62,63,108,57
3363,33,63,63,108,57
3364,33,64,61,111,55
3365,33,65,59,113,56
3366,33,66,58,112,59
3367,33,67,57,113,59
3368,33,68,60,112,58
3369,33,69,63,111,59
3370,33,70,60,113,60
3371,33,71,58,115,62
3372,33,72,59,114,62
3373,33,73,62,113,65
3374,33,74,62,114,63
3375,33,75,61,115,60
3376,33,76,59,116,62
3377,33,77,57,118,63
3378,33,78,60,115,67
3379,33,79,60,116,68
3380,33,80,59,116,66
3381,33,81,61,117,65
3382,33,82,64,115,63
3383,33,83,65,117,61
3384,33,84,59,119,64
3385,33,85,58,118,64
3386,33,86,60,117,64
3387,33,87,60,114,59
3388,33,88,60,114,63
3389,33,89,58,117,60
3390,33,90,57,118,57
3391,33,91,57,115,62
3392,33,92,54,111,68
3393,33,93,58,109,64
3394,33,94,57,112,59
3395,33,95,57,110,60
3396,33,96,58,108,63
3397,33,97,58,108,60
3398,33,98,58,108,56
3399,33,99,60,107,56
3400,34,0,32,101,56
3401,34,1,36,101,53
3402,34,2,38,99,53
3403,34,3,37,98,52
3404,34,4,36,98,54
3405,34,5,35,99,54
3406,34,6,38,99,48
3407,34,7,42,96,45
3408,34,8,46,95,43
3409,34,9,41,96,50
3410,34,10,35,97,51
3411,34,11,34,100,49
3412,34,12,34,101,46
3413,34,13,38,100,46
3414,34,14,43,95,53
3415,34,15,44,96,51
3416,34,16,46,95,49
3417,34,17,44,96,51
3418,34,18,46,95,50
3419,34,19,47,94,51
3420,34,20,42,97,49
3421,34,21,43,96,50
3422,34,22,44,95,46
3423,34,23,43,97,45
3424,34,24,45,98,43
3425,34,25,46,98,45
3426,34,26,40,101,48
3427,34,27,44,100,43
3428,34,28,45,101,41
3429,34,29,48,99,45
3430,34,30,49,98,48
3431,34,31,51,96,49
3432,34,32,48,100,49
3433,34,33,49,100,49
3434,34,34,48,103,48
3435,34,35,47,102,47
3436,34,36,48,102,53
3437,34,37,49,101,52
3438,34,38,50,101,54
3439,34,39,48,103,55
3440,34,40,49,104,50
3441,34,41,52,104,48
3442,34,42,53,101,53
3443,34,43,57,100,52
3444,34,44,55,102,52
3445,34,45,53,105,54
3446,34,46,55,108,52
3447,34,47,56,109,53
3448,34,48,57,106,56
3449,34,49,56,107,57
3450,34,50,52,111,55
3451,34,51,52,111,55
3452,34,52,55,110,52
3453,34,53,59,109,54
3454,34,54,60,106,57
3455,34,55,61,104,59
3456,34,56,62,106,58
3457,34,57,61,108,61
3458,34,58,59,111,59
3459,34,59,60,112,53
3460,34,60,63,111,52
3461,34,61,63,112,56
3462,34,62,64,110,56
3463,34,63,62,110,57
3464,34,64,61,111,55
3465,34,65,63,110,58
3466,34,66,59,112,59
3467,34,67,56,116,59
3468,34,68,60,114,60
3469,34,69,63,113,59
3470,34,70,62,114,57
3471,34,71,57,118,59
3472,34,72,59,118,61
3473,34,73,61,117,61
3474,34,74,61,119,61
3475,34,75,60,119,57
3476,34,76,57,118,65
3477,34,77,57,118,67
3478,34,78,59,119,65
3479,34,79,62,117,62
3480,34,80,59,118,67
3481,34,81,59,118,65
3482,34,82,61,117,64
3483,34,83,64,117,63
3484,34,84,62,118,63
3485,34,85,61,117,64
3486,34,86,62,116,60
3487,34,87,64,116,59
3488,34,88,63,114,64
3489,34,89,60,114,60
3490,34,90,59,115,54
3491,34,91,60,112,59
3492,34,92,60,109,63
3493,34,93,58,110,62
3494,34,94,55,111,60
3495,34,95,57,111,58
3496,34,96,57,112,58
3497,34,97,58,110,59
3498,34,98,59,110,57
3499,34,99,60,106,58
3500,35,0,34,99,55
3501,35,1,36,98,53
3502,35,2,36,97,53
3503,35,3,34,97,52
3504,35,4,36,98,55
3505,35,5,39,97,54
3506,35,6,38,97,52
3507,35,7,36,97,47
3508,35,8,36,99,46
3509,35,9,38,99,48
3510,35,10,31,99,54
3511,35,11,36,99,49
3512,35,12,40,99,47
3513,35,13,37,94,51
3514,35,14,42,94,56
3515,35,15,41,95,50
3516,35,16,43,98,50
3517,35,17,40,99,51
3518,35,18,39,97,53
3519,35,19,41,96,53
3520,35,20,43,97,50
3521,35,21,44,96,48
3522,35,22,42,96,49
3523,35,23,46,95,45
3524,35,24,46,100,47
3525,35,25,47,98,45
3526,35,26,43,101,48
3527,35,27,45,100,44
3528,35,28,47,100,45
3529,35,29,44,100,49
3530,35,30,49,98,51
3531,35,31,43,102,54
3532,35,32,44,102,52
3533,35,33,48,100,52
3534,35,34,51,101,49
3535,35,35,48,102,50
3536,35,36,46,104,51
3537,35,37,48,103,51
3538,35,38,50,100,55
3539,35,39,53,100,57
3540,35,40,53,102,52
3541,35,41,55,102,53
3542,35,42,50,101,59
3543,35,43,53,101,55
3544,35,44,57,103,49
3545,35,45,55,106,53
3546,35,46,52,109,50
3547,35,47,53,110,49
3548,35,48,56,109,51
3549,35,49,55,111,51
3550,35,50,54,112,50
3551,35,51,56,111,53
3552,35,52,56,109,56
3553,35,53,57,110,56
3554,35,54,57,108,57
3555,35,55,60,106,60
3556,35,56,60,108,62
3557,35,57,58,110,60
3558,35,58,58,110,62
3559,35,59,59,112,61
3560,35,60,61,112,58
3561,35,61,63,112,56
3562,35,62,64,111,56
3563,35,63,60,112,58
3564,35,64,56,113,58
3565,35,65,62,113,57
3566,35,66,61,113,56
3567,35,67,55,115,58
3568,35,68,57,116,58
3569,35,69,60,117,60
3570,35,70,62,117,55
3571,35,71,63,117,57
3572,35,72,62,118,59
3573,35,73,61,119,61
3574,35,74,60,121,64
3575,35,75,58,119,65
3576,35,76,57,118,67
3577,35,77,58,118,69
3578,35,78,60,121,66
3579,35,79,57,124,63
3580,35,80,59,119,67
3581,35,81,59,119,64
3582,35,82,59,121,65
3583,35,83,60,119,64
3584,35,84,61,118,65
3585,35,85,59,118,66
3586,35,86,60,118,61
3587,35,87,61,118,60
3588,35,88,62,115,62
3589,35,89,59,117,60
3590,35,90,59,117,55
3591,35,91,61,113,58
3592,35,92,61,111,61
3593,35,93,59,109,62
3594,35,94,57,110,57
3595,35,95,55,113,56
3596,35,96,56,113,56
3597,35,97,55,113,57
