Index,Row,Col,R,G,B
2242,22,42,57,107,68
2243,22,43,55,108,66
2244,22,44,54,110,64
2245,22,45,52,109,65
2246,22,46,56,107,65
2247,22,47,58,103,67
2248,22,48,56,100,70
2249,22,49,52,101,66
2250,22,50,52,101,64
2251,22,51,47,102,64
2252,22,52,42,103,65
2253,22,53,43,100,64
2254,22,54,42,97,60
2255,22,55,36,96,58
2256,22,56,33,93,58
2257,22,57,29,97,55
2258,22,58,24,99,56
2259,22,59,29,99,58
2260,22,60,29,100,65
2261,22,61,26,104,63
2262,22,62,31,105,63
2263,22,63,35,107,66
2264,22,64,37,112,66
2265,22,65,40,114,69
2266,22,66,44,118,75
2267,22,67,43,121,78
2268,22,68,45,122,80
2269,22,69,52,125,78
2270,22,70,57,124,77
2271,22,71,59,121,82
2272,22,72,61,120,84
2273,22,73,59,122,81
2274,22,74,57,125,76
2275,22,75,62,122,79
2276,22,76,62,123,81
2277,22,77,62,123,80
2278,22,78,64,123,83
2279,22,79,66,119,84
2280,22,80,65,120,85
2281,22,81,62,119,84
2282,22,82,59,120,83
2283,22,83,59,122,80
2284,22,84,61,120,79
2285,22,85,60,119,81
2286,22,86,59,119,79
2287,22,87,58,119,79
2288,22,88,60,116,78
2289,22,89,59,115,81
2290,22,90,59,115,79
2291,22,91,56,117,82
2292,22,92,58,120,79
2293,22,93,61,121,78
2294,22,94,64,120,75
2295,22,95,64,119,79
2296,22,96,65,120,81
2297,22,97,66,119,80
2298,22,98,65,118,82
2299,22,99,63,119,80
2300,23,0,98,128,91
2301,23,1,99,130,88
2302,23,2,98,130,90
2303,23,3,98,132,87
2304,23,4,96,134,89
2305,23,5,98,135,91
2306,23,6,98,129,91
2307,23,7,95,129,89
2308,23,8,88,129,87
2309,23,9,85,128,84
2310,23,10,82,128,85
2311,23,11,82,124,84
2312,23,12,83,122,79
2313,23,13,81,120,78
2314,23,14,76,122,79
2315,23,15,77,121,78
2316,23,16,79,117,81
2317,23,17,77,117,83
2318,23,18,78,118,87
2319,23,19,78,121,87
2320,23,20,76,124,89
2321,23,21,76,124,89
2322,23,22,78,123,85
2323,23,23,83,123,83
2324,23,24,83,122,81
2325,23,25,81,123,80
2326,23,26,78,122,80
2327,23,27,74,118,84
2328,23,28,70,118,82
2329,23,29,66,114,80
2330,23,30,62,114,77
2331,23,31,56,115,74
2332,23,32,57,114,70
2333,23,33,60,109,72
2334,23,34,60,108,73
2335,23,35,60,107,70
2336,23,36,56,107,68
2337,23,37,53,107,72
2338,23,38,54,106,71
2339,23,39,53,108,69
2340,23,40,53,109,66
2341,23,41,53,106,68
2342,23,42,53,107,65
2343,23,43,51,108,65
2344,23,44,50,108,65
2345,23,45,50,108,66
2346,23,46,51,106,62
2347,23,47,53,103,62
2348,23,48,54,101,66
2349,23,49,49,102,64
2350,23,50,49,99,61
2351,23,51,47,98,61
2352,23,52,43,100,60
2353,23,53,39,100,63
2354,23,54,39,96,57
2355,23,55,35,95,56
2356,23,56,31,96,55
2357,23,57,26,96,57
2358,23,58,25,101,54
2359,23,59,30,102,55
2360,23,60,28,102,61
2361,23,61,31,104,62
2362,23,62,34,104,64
2363,23,63,38,106,69
2364,23,64,42,111,68
2365,23,65,44,114,72
2366,23,66,47,116,75
2367,23,67,49,121,77
2368,23,68,50,122,80
2369,23,69,55,123,78
2370,23,70,55,124,78
2371,23,71,56,125,81
2372,23,72,59,122,82
2373,23,73,61,120,80
2374,23,74,63,120,80
2375,23,75,63,120,82
2376,23,76,63,122,81
2377,23,77,63,123,79
2378,23,78,63,123,84
2379,23,79,63,121,83
2380,23,80,67,120,80
2381,23,81,63,120,83
2382,23,82,58,121,84
2383,23,83,57,123,81
2384,23,84,60,121,77
2385,23,85,61,119,80
2386,23,86,58,120,80
2387,23,87,56,119,81
2388,23,88,58,117,78
2389,23,89,61,115,79
2390,23,90,59,115,83
2391,23,91,58,116,84
2392,23,92,60,119,83
2393,23,93,59,122,75
2394,23,94,63,120,77
2395,23,95,66,119,82
2396,23,96,65,118,79
2397,23,97,64,122,81
2398,23,98,62,120,83
2399,23,99,61,121,82
2400,24,0,97,127,91
2401,24,1,98,128,89
2402,24,2,99,129,90
2403,24,3,97,131,89
2404,24,4,97,130,90
2405,24,5,98,128,89
2406,24,6,97,128,94
2407,24,7,93,129,90
2408,24,8,89,127,85
2409,24,9,87,127,83
2410,24,10,87,125,81
2411,24,11,82,123,83
2412,24,12,81,121,79
2413,24,13,79,121,78
2414,24,14,74,122,82
2415,24,15,79,120,79
2416,24,16,80,118,78
2417,24,17,78,120,83
2418,24,18,78,117,85
2419,24,19,79,118,89
2420,24,20,74,123,87
2421,24,21,73,125,85
2422,24,22,81,122,84
2423,24,23,84,122,84
2424,24,24,82,121,80
2425,24,25,81,118,80
2426,24,26,76,117,82
2427,24,27,70,120,79
2428,24,28,68,119,76
2429,24,29,67,114,75
2430,24,30,60,114,77
2431,24,31,57,115,72
2432,24,32,55,114,71
2433,24,33,56,111,72
2434,24,34,58,109,73
2435,24,35,57,108,70
2436,24,36,54,108,67
2437,24,37,53,108,66
2438,24,38,53,106,71
2439,24,39,54,105,69
2440,24,40,51,107,65
2441,24,41,51,106,63
2442,24,42,49,107,63
2443,24,43,48,106,64
2444,24,44,51,103,64
2445,24,45,49,105,65
2446,24,46,48,105,65
2447,24,47,47,104,62
2448,24,48,47,102,61
2449,24,49,41,103,65
2450,24,50,42,98,60
2451,24,51,41,99,58
2452,24,52,41,99,61
2453,24,53,36,98,60
2454,24,54,31,100,57
2455,24,55,32,97,54
2456,24,56,28,97,54
2457,24,57,23,100,54
2458,24,58,22,103,55
2459,24,59,27,102,58
2460,24,60,32,103,59
2461,24,61,31,105,61
2462,24,62,36,106,62
2463,24,63,39,108,70
2464,24,64,45,112,71
2465,24,65,49,113,71
2466,24,66,48,115,77
2467,24,67,51,121,77
2468,24,68,50,124,81
2469,24,69,52,125,82
2470,24,70,56,125,79
2471,24,71,55,125,79
2472,24,72,56,123,83
2473,24,73,60,121,80
2474,24,74,65,118,80
2475,24,75,65,121,83
2476,24,76,62,123,79
2477,24,77,62,124,80
2478,24,78,62,123,81
2479,24,79,63,120,85
2480,24,80,63,121,83
2481,24,81,60,121,84
2482,24,82,58,123,83
2483,24,83,57,124,83
2484,24,84,57,122,82
2485,24,85,61,120,80
2486,24,86,60,119,80
2487,24,87,58,117,80
2488,24,88,57,118,80
2489,24,89,61,114,80
2490,24,90,61,115,83
2491,24,91,60,118,79
2492,24,92,64,119,78
2493,24,93,63,120,77
2494,24,94,66,121,80
2495,24,95,66,120,81
2496,24,96,65,121,81
2497,24,97,65,121,80
2498,24,98,63,122,81
2499,24,99,62,120,84
2500,25,0,93,126,92
2501,25,1,96,127,88
2502,25,2,98,127,89
2503,25,3,98,128,93
2504,25,4,97,127,95
2505,25,5,99,126,96
2506,25,6,97,125,97
2507,25,7,94,127,94
2508,25,8,90,125,89
2509,25,9,89,125,83
2510,25,10,88,123,81
2511,25,11,83,122,83
2512,25,12,81,121,82
2513,25,13,79,122,79
2514,25,14,76,122,80
2515,25,15,76,120,79
2516,25,16,78,117,79
2517,25,17,78,117,80
2518,25,18,78,117,88
2519,25,19,77,118,92
2520,25,20,80,120,88
2521,25,21,79,121,84
2522,25,22,80,121,82
2523,25,23,79,120,81
2524,25,24,77,120,82
2525,25,25,75,117,81
2526,25,26,73,117,80
2527,25,27,69,119,74
2528,25,28,64,117,76
2529,25,29,62,115,76
2530,25,30,60,112,75
2531,25,31,61,111,69
2532,25,32,60,112,64
2533,25,33,59,110,69
2534,25,34,58,108,70
2535,25,35,56,106,69
2536,25,36,55,107,66
2537,25,37,53,107,65
2538,25,38,51,107,68
2539,25,39,51,104,67
2540,25,40,52,101,64
2541,25,41,51,104,65
2542,25,42,49,105,65
2543,25,43,48,102,66
2544,25,44,49,100,66
2545,25,45,48,104,64
2546,25,46,46,103,62
2547,25,47,44,103,63
2548,25,48,39,103,63
2549,25,49,36,101,67
2550,25,50,35,101,63
2551,25,51,32,102,61
2552,25,52,35,99,62
2553,25,53,32,100,56
2554,25,54,29,101,55
2555,25,55,27,99,53
2556,25,56,29,101,54
2557,25,57,28,101,51
2558,25,58,28,103,54
2559,25,59,28,103,59
2560,25,60,33,104,61
2561,25,61,35,107,61
2562,25,62,34,111,62
2563,25,63,39,112,66
2564,25,64,44,114,70
2565,25,65,47,117,72
2566,25,66,49,118,75
2567,25,67,52,120,81
2568,25,68,50,124,88
2569,25,69,53,126,80
2570,25,70,56,125,77
2571,25,71,56,124,79
2572,25,72,56,123,81
2573,25,73,61,120,78
2574,25,74,62,120,80
2575,25,75,61,122,80
2576,25,76,60,126,80
2577,25,77,62,124,81
2578,25,78,64,122,78
2579,25,79,64,121,83
2580,25,80,60,121,84
2581,25,81,58,122,84
2582,25,82,58,123,82
2583,25,83,55,124,79
2584,25,84,54,123,83
2585,25,85,61,118,85
2586,25,86,62,118,80
2587,25,87,59,118,78
2588,25,88,56,119,79
2589,25,89,56,119,81
2590,25,90,60,116,83
2591,25,91,62,119,79
2592,25,92,63,121,77
2593,25,93,66,122,78
2594,25,94,66,122,78
2595,25,95,65,123,80
2596,25,96,66,123,77
2597,25,97,68,122,81
2598,25,98,63,122,83
2599,25,99,63,119,83
2600,26,0,95,126,90
2601,26,1,97,126,89
2602,26,2,98,125,91
2603,26,3,97,126,94
2604,26,4,97,126,95
2605,26,5,96,127,95
2606,26,6,97,123,94
2607,26,7,94,124,93
2608,26,8,90,125,87
2609,26,9,89,123,78
2610,26,10,85,123,80
2611,26,11,82,122,82
2612,26,12,80,121,83
2613,26,13,77,122,80
2614,26,14,75,121,79
2615,26,15,75,119,79
2616,26,16,75,118,79
2617,26,17,74,118,81
2618,26,18,75,118,87
2619,26,19,75,120,89
2620,26,20,77,119,83
2621,26,21,75,120,83
2622,26,22,74,120,82
2623,26,23,73,121,84
2624,26,24,72,120,85
2625,26,25,71,118,83
2626,26,26,71,116,81
2627,26,27,68,116,77
2628,26,28,63,116,77
2629,26,29,61,113,76
2630,26,30,62,111,74
2631,26,31,60,109,72
2632,26,32,60,108,67
2633,26,33,61,107,67
2634,26,34,59,107,69
2635,26,35,54,107,68
2636,26,36,55,106,63
2637,26,37,50,108,63
2638,26,38,46,108,64
2639,26,39,49,104,63
2640,26,40,48,103,63
2641,26,41,48,102,63
2642,26,42,49,102,63
2643,26,43,48,102,61
2644,26,44,44,101,63
2645,26,45,44,102,61
2646,26,46,48,100,60
2647,26,47,44,101,62
2648,26,48,41,99,63
2649,26,49,36,99,63
2650,26,50,35,100,63
2651,26,51,32,100,63
2652,26,52,35,99,62
2653,26,53,36,97,58
2654,26,54,31,96,52
2655,26,55,26,100,54
2656,26,56,30,100,51
2657,26,57,33,101,53
2658,26,58,33,103,55
2659,26,59,33,103,64
2660,26,60,33,103,64
2661,26,61,33,108,64
2662,26,62,33,111,67
2663,26,63,42,115,69
2664,26,64,43,114,69
2665,26,65,46,118,73
2666,26,66,52,120,77
2667,26,67,54,122,80
2668,26,68,53,125,82
2669,26,69,53,125,82
2670,26,70,55,124,80
2671,26,71,57,122,79
2672,26,72,60,123,81
2673,26,73,61,121,80
2674,26,74,63,119,82
2675,26,75,60,122,82
2676,26,76,59,124,81
2677,26,77,65,120,80
2678,26,78,64,122,80
2679,26,79,63,122,78
2680,26,80,60,122,83
2681,26,81,57,121,85
2682,26,82,57,122,85
2683,26,83,56,122,83
2684,26,84,57,118,84
2685,26,85,62,118,83
2686,26,86,60,119,78
2687,26,87,59,120,76
2688,26,88,56,119,79
2689,26,89,54,120,80
2690,26,90,56,120,81
2691,26,91,63,118,80
2692,26,92,66,119,80
2693,26,93,67,122,80
2694,26,94,68,122,81
2695,26,95,71,121,83
2696,26,96,70,121,86
2697,26,97,70,120,86
2698,26,98,68,120,85
2699,26,99,64,120,84
2700,27,0,97,125,85
2701,27,1,99,125,90
2702,27,2,97,125,92
2703,27,3,96,126,91
2704,27,4,95,128,91
2705,27,5,96,126,92
2706,27,6,98,124,90
2707,27,7,94,125,89
2708,27,8,89,125,84
2709,27,9,86,124,83
2710,27,10,81,123,84
2711,27,11,78,122,80
2712,27,12,78,121,81
2713,27,13,75,121,81
2714,27,14,75,119,80
2715,27,15,75,117,79
2716,27,16,75,115,80
2717,27,17,73,117,80
2718,27,18,73,120,81
2719,27,19,72,120,82
2720,27,20,73,121,80
2721,27,21,71,120,82
2722,27,22,69,119,83
2723,27,23,69,119,86
2724,27,24,69,120,85
2725,27,25,65,120,82
2726,27,26,66,118,79
2727,27,27,63,117,75
2728,27,28,63,115,77
2729,27,29,60,113,75
2730,27,30,61,111,73
2731,27,31,60,109,70
2732,27,32,57,109,67
2733,27,33,58,108,63
2734,27,34,57,106,65
2735,27,35,51,108,68
2736,27,36,52,105,66
2737,27,37,52,105,63
2738,27,38,47,106,63
2739,27,39,48,103,61
2740,27,40,47,102,60
2741,27,41,46,102,61
2742,27,42,47,101,60
2743,27,43,47,98,58
2744,27,44,46,100,61
2745,27,45,42,101,62
2746,27,46,46,99,57
2747,27,47,42,101,60
2748,27,48,38,100,59
2749,27,49,36,100,59
2750,27,50,39,98,61
2751,27,51,35,99,62
2752,27,52,34,97,60
2753,27,53,32,101,57
2754,27,54,31,98,54
2755,27,55,28,96,51
2756,27,56,31,100,55
2757,27,57,31,103,59
2758,27,58,34,103,60
2759,27,59,36,102,65
2760,27,60,33,103,67
2761,27,61,34,110,66
2762,27,62,36,114,67
2763,27,63,41,117,68
2764,27,64,44,116,69
2765,27,65,50,118,75
2766,27,66,52,121,77
2767,27,67,55,123,77
2768,27,68,54,124,80
2769,27,69,56,123,80
2770,27,70,56,123,81
2771,27,71,58,123,80
2772,27,72,60,123,80
2773,27,73,61,121,81
2774,27,74,64,121,75
2775,27,75,66,118,77
2776,27,76,62,119,80
2777,27,77,65,118,83
2778,27,78,64,120,81
2779,27,79,64,120,80
2780,27,80,59,122,83
2781,27,81,59,121,85
2782,27,82,59,121,83
2783,27,83,59,118,84
2784,27,84,60,116,85
2785,27,85,62,117,82
2786,27,86,61,118,79
2787,27,87,58,119,78
2788,27,88,58,118,80
2789,27,89,54,121,79
2790,27,90,59,117,80
2791,27,91,64,116,82
2792,27,92,67,119,80
2793,27,93,67,121,81
2794,27,94,70,122,83
2795,27,95,74,120,85
2796,27,96,74,120,87
2797,27,97,73,121,88
2798,27,98,69,120,85
2799,27,99,66,120,86
2800,28,0,97,126,84
2801,28,1,97,125,87
2802,28,2,96,125,91
2803,28,3,94,126,91
2804,28,4,93,128,89
2805,28,5,93,129,87
2806,28,6,93,127,85
2807,28,7,91,125,85
2808,28,8,87,125,87
2809,28,9,83,123,83
2810,28,10,82,122,81
2811,28,11,78,121,81
2812,28,12,77,120,80
2813,28,13,74,120,81
2814,28,14,75,118,80
2815,28,15,74,116,80
2816,28,16,75,114,78
2817,28,17,74,117,78
2818,28,18,72,119,78
2819,28,19,73,119,77
2820,28,20,69,119,78
2821,28,21,67,120,79
2822,28,22,67,117,84
2823,28,23,67,117,84
2824,28,24,65,118,83
2825,28,25,62,121,79
2826,28,26,61,121,74
2827,28,27,62,118,71
2828,28,28,62,114,73
2829,28,29,57,112,75
2830,28,30,56,111,74
2831,28,31,57,111,67
2832,28,32,55,112,61
2833,28,33,54,109,59
2834,28,34,54,108,62
2835,28,35,48,107,68
2836,28,36,50,105,66
2837,28,37,50,104,62
2838,28,38,49,105,61
2839,28,39,47,101,62
2840,28,40,47,99,62
2841,28,41,42,101,59
2842,28,42,42,101,59
2843,28,43,42,101,59
2844,28,44,45,97,56
2845,28,45,45,98,63
2846,28,46,45,100,61
2847,28,47,41,99,60
2848,28,48,35,100,59
2849,28,49,32,103,56
2850,28,50,37,100,59
2851,28,51,39,99,59
2852,28,52,34,100,60
2853,28,53,26,104,58
2854,28,54,29,101,56
2855,28,55,31,100,58
2856,28,56,31,103,57
2857,28,57,32,105,58
2858,28,58,34,103,60
2859,28,59,35,104,63
2860,28,60,32,107,68
2861,28,61,33,112,69
2862,28,62,35,115,68
2863,28,63,39,118,71
2864,28,64,44,119,74
2865,28,65,48,120,77
2866,28,66,56,120,75
2867,28,67,55,122,77
2868,28,68,52,123,83
2869,28,69,56,122,78
2870,28,70,56,123,79
2871,28,71,59,124,80
2872,28,72,60,124,80
2873,28,73,61,124,78
2874,28,74,64,121,73
2875,28,75,67,120,71
2876,28,76,65,119,77
2877,28,77,64,119,80
2878,28,78,64,120,80
2879,28,79,66,119,82
2880,28,80,63,117,84
2881,28,81,60,119,82
2882,28,82,60,119,79
2883,28,83,58,119,81
2884,28,84,58,118,83
2885,28,85,60,117,84
2886,28,86,59,118,80
2887,28,87,62,117,80
2888,28,88,60,119,79
2889,28,89,58,119,79
2890,28,90,61,117,79
2891,28,91,65,116,82
2892,28,92,68,119,82
2893,28,93,70,120,83
2894,28,94,75,121,83
2895,28,95,76,123,86
2896,28,96,75,123,86
2897,28,97,73,123,87
2898,28,98,74,121,85
2899,28,99,74,120,85
2900,29,0,96,125,85
2901,29,1,95,126,85
2902,29,2,95,126,86
2903,29,3,94,126,87
2904,29,4,90,129,88
2905,29,5,90,129,88
2906,29,6,89,126,87
2907,29,7,88,125,87
2908,29,8,84,125,85
2909,29,9,83,123,83
2910,29,10,83,120,81
2911,29,11,81,119,81
2912,29,12,78,119,79
2913,29,13,75,118,78
2914,29,14,73,118,77
2915,29,15,72,117,79
2916,29,16,74,115,78
2917,29,17,74,115,77
2918,29,18,72,117,77
2919,29,19,73,115,76
2920,29,20,68,119,76
2921,29,21,69,116,80
2922,29,22,68,116,84
2923,29,23,67,117,83
2924,29,24,64,118,81
2925,29,25,63,119,78
2926,29,26,65,116,66
2927,29,27,64,114,67
2928,29,28,60,113,71
2929,29,29,57,111,74
2930,29,30,54,110,75
2931,29,31,55,109,69
2932,29,32,54,110,64
2933,29,33,52,109,62
2934,29,34,51,107,63
2935,29,35,49,104,61
2936,29,36,49,103,63
2937,29,37,46,105,61
2938,29,38,43,104,61
2939,29,39,43,102,61
2940,29,40,42,100,61
2941,29,41,38,102,60
2942,29,42,34,103,57
2943,29,43,35,104,57
2944,29,44,38,103,59
2945,29,45,41,99,62
2946,29,46,42,99,61
2947,29,47,38,98,62
2948,29,48,38,100,61
2949,29,49,33,103,61
2950,29,50,36,102,60
2951,29,51,40,99,59
2952,29,52,37,99,57
2953,29,53,32,101,58
2954,29,54,32,101,59
2955,29,55,33,101,61
2956,29,56,32,102,62
2957,29,57,30,105,62
2958,29,58,30,106,67
2959,29,59,33,106,65
2960,29,60,36,107,71
2961,29,61,35,111,73
2962,29,62,35,116,74
2963,29,63,37,121,75
2964,29,64,42,122,75
2965,29,65,45,123,76
2966,29,66,48,124,78
2967,29,67,55,121,80
2968,29,68,53,121,83
2969,29,69,56,121,79
2970,29,70,58,122,80
2971,29,71,58,124,83
2972,29,72,57,125,80
2973,29,73,61,123,80
2974,29,74,64,121,79
2975,29,75,65,120,75
2976,29,76,65,121,75
2977,29,77,63,121,78
2978,29,78,63,120,80
2979,29,79,65,119,81
2980,29,80,62,119,82
2981,29,81,59,121,82
2982,29,82,62,121,83
2983,29,83,58,118,78
2984,29,84,56,118,80
2985,29,85,57,119,81
2986,29,86,57,119,83
2987,29,87,58,119,83
2988,29,88,60,120,79
2989,29,89,57,121,77
2990,29,90,59,119,79
2991,29,91,64,118,82
2992,29,92,68,121,83
2993,29,93,72,122,82
2994,29,94,73,125,86
2995,29,95,74,124,86
2996,29,96,74,126,85
2997,29,97,77,124,82
2998,29,98,78,122,81
2999,29,99,76,121,82
3000,30,0,96,123,86
3001,30,1,96,123,85
3002,30,2,97,123,85
3003,30,3,94,126,82
3004,30,4,91,127,82
3005,30,5,89,127,86
3006,30,6,87,125,89
3007,30,7,84,124,86
3008,30,8,78,125,83
3009,30,9,79,125,80
3010,30,10,80,121,81
3011,30,11,80,119,78
3012,30,12,79,117,76
3013,30,13,75,118,76
3014,30,14,74,117,73
3015,30,15,74,115,73
3016,30,16,73,116,78
3017,30,17,73,114,80
3018,30,18,71,115,79
3019,30,19,69,116,77
3020,30,20,68,117,74
3021,30,21,69,117,78
3022,30,22,69,115,81
3023,30,23,66,115,83
3024,30,24,65,117,79
3025,30,25,66,115,74
3026,30,26,67,113,67
3027,30,27,63,112,69
3028,30,28,57,111,72
3029,30,29,56,109,75
3030,30,30,55,108,75
3031,30,31,53,109,71
3032,30,32,53,107,68
3033,30,33,51,104,66
3034,30,34,49,105,59
3035,30,35,48,104,60
3036,30,36,44,102,63
3037,30,37,43,103,58
3038,30,38,41,104,57
3039,30,39,38,105,58
3040,30,40,37,105,61
3041,30,41,33,104,57
3042,30,42,34,101,58
3043,30,43,36,102,54
3044,30,44,34,102,57
3045,30,45,38,101,60
3046,30,46,43,99,59
3047,30,47,39,101,60
3048,30,48,37,103,61
3049,30,49,39,103,63
3050,30,50,38,102,61
3051,30,51,40,101,62
3052,30,52,41,99,59
3053,30,53,36,99,58
3054,30,54,37,99,58
3055,30,55,33,101,62
3056,30,56,32,103,61
3057,30,57,33,104,60
3058,30,58,33,107,66
3059,30,59,35,108,67
3060,30,60,36,107,71
3061,30,61,34,111,74
3062,30,62,37,116,75
3063,30,63,38,121,78
3064,30,64,43,123,76
3065,30,65,48,123,80
3066,30,66,50,124,81
3067,30,67,56,121,78
3068,30,68,56,122,78
3069,30,69,55,122,80
3070,30,70,56,121,82
3071,30,71,60,122,83
3072,30,72,62,121,83
3073,30,73,64,119,83
3074,30,74,63,119,83
3075,30,75,62,120,81
3076,30,76,61,123,78
3077,30,77,63,122,77
3078,30,78,64,121,79
3079,30,79,62,120,81
3080,30,80,63,120,80
3081,30,81,58,120,80
3082,30,82,56,119,80
3083,30,83,55,118,82
3084,30,84,56,116,80
3085,30,85,56,117,81
3086,30,86,59,118,79
3087,30,87,59,118,78
3088,30,88,57,121,77
3089,30,89,58,122,77
3090,30,90,59,122,78
3091,30,91,65,122,78
3092,30,92,69,122,81
3093,30,93,71,125,80
3094,30,94,72,126,83
3095,30,95,74,126,87
3096,30,96,81,123,82
3097,30,97,82,124,80
3098,30,98,79,124,80
3099,30,99,76,124,81
3100,31,0,95,123,86
3101,31,1,97,122,84
3102,31,2,93,124,82
3103,31,3,91,125,81
3104,31,4,90,126,78
3105,31,5,89,124,83
3106,31,6,87,122,86
3107,31,7,83,122,83
3108,31,8,76,124,81
3109,31,9,74,124,83
3110,31,10,72,123,81
3111,31,11,75,120,78
3112,31,12,75,117,77
3113,31,13,71,119,77
3114,31,14,70,119,75
3115,31,15,70,117,76
3116,31,16,71,114,77
3117,31,17,70,113,83
3118,31,18,70,114,80
3119,31,19,70,115,75
3120,31,20,69,117,73
3121,31,21,69,116,74
3122,31,22,69,114,76
3123,31,23,65,114,79
3124,31,24,65,114,76
3125,31,25,65,113,76
3126,31,26,63,110,75
3127,31,27,60,107,73
3128,31,28,58,108,74
3129,31,29,58,105,74
3130,31,30,56,106,73
3131,31,31,50,106,69
3132,31,32,47,105,70
3133,31,33,48,104,68
3134,31,34,48,105,57
3135,31,35,44,103,61
3136,31,36,43,101,60
3137,31,37,42,103,55
3138,31,38,41,105,54
3139,31,39,39,103,61
3140,31,40,39,101,60
3141,31,41,36,101,61
3142,31,42,37,100,59
3143,31,43,29,104,55
3144,31,44,33,102,62
3145,31,45,37,101,61
3146,31,46,41,101,60
3147,31,47,41,103,60
3148,31,48,41,105,60
3149,31,49,41,105,59
3150,31,50,40,104,60
3151,31,51,41,101,60
3152,31,52,44,98,58
3153,31,53,37,102,58
3154,31,54,38,103,57
3155,31,55,33,104,61
3156,31,56,33,105,63
3157,31,57,34,107,64
3158,31,58,36,109,66
3159,31,59,39,110,67
3160,31,60,37,113,67
3161,31,61,37,116,71
3162,31,62,41,118,73
3163,31,63,40,122,79
3164,31,64,44,123,80
3165,31,65,49,123,84
3166,31,66,53,121,82
3167,31,67,56,121,78
3168,31,68,58,121,75
3169,31,69,51,123,79
3170,31,70,52,123,82
3171,31,71,61,121,81
3172,31,72,65,119,82
3173,31,73,65,118,80
3174,31,74,62,118,81
3175,31,75,61,119,80
3176,31,76,61,122,76
3177,31,77,66,120,77
3178,31,78,66,119,79
3179,31,79,61,121,81
3180,31,80,63,119,81
3181,31,81,60,119,81
3182,31,82,58,119,80
3183,31,83,55,118,81
3184,31,84,55,118,78
3185,31,85,55,118,78
3186,31,86,57,117,79
3187,31,87,58,118,81
3188,31,88,57,121,77
3189,31,89,60,122,78
3190,31,90,61,123,81
3191,31,91,65,123,78
3192,31,92,69,123,79
3193,31,93,70,126,84
3194,31,94,69,129,84
3195,31,95,74,127,87
3196,31,96,81,125,82
3197,31,97,82,125,79
3198,31,98,79,125,81
3199,31,99,78,124,83
3200,32,0,93,122,85
3201,32,1,94,122,79
3202,32,2,91,123,80
3203,32,3,88,124,82
3204,32,4,88,124,82
3205,32,5,88,122,82
3206,32,6,87,120,82
3207,32,7,84,120,82
3208,32,8,77,122,78
3209,32,9,73,122,81
3210,32,10,72,121,80
3211,32,11,70,120,80
3212,32,12,71,120,78
3213,32,13,70,119,72
3214,32,14,69,118,73
3215,32,15,65,118,75
3216,32,16,64,117,77
3217,32,17,64,115,79
3218,32,18,69,113,77
3219,32,19,69,115,74
3220,32,20,69,115,72
3221,32,21,70,114,72
3222,32,22,67,113,74
3223,32,23,64,112,79
3224,32,24,64,112,77
3225,32,25,61,113,75
3226,32,26,57,108,73
3227,32,27,57,108,73
3228,32,28,57,105,72
3229,32,29,57,104,72
3230,32,30,53,105,71
3231,32,31,51,106,68
3232,32,32,49,103,65
3233,32,33,48,104,63
3234,32,34,46,104,63
3235,32,35,42,104,64
3236,32,36,46,101,60
3237,32,37,44,103,58
3238,32,38,43,104,56
3239,32,39,41,103,58
3240,32,40,39,102,60
3241,32,41,42,101,58
3242,32,42,37,102,62
3243,32,43,34,101,65
3244,32,44,37,101,64
3245,32,45,39,102,62
3246,32,46,40,104,60
3247,32,47,42,105,58
3248,32,48,44,105,59
3249,32,49,44,106,56
3250,32,50,42,105,57
3251,32,51,43,101,58
3252,32,52,41,101,58
3253,32,53,38,102,59
3254,32,54,37,103,59
3255,32,55,34,106,62
3256,32,56,32,107,64
3257,32,57,31,108,64
3258,32,58,33,110,67
3259,32,59,37,113,68
3260,32,60,40,115,68
3261,32,61,39,118,73
3262,32,62,39,121,76
3263,32,63,39,125,78
3264,32,64,44,126,80
3265,32,65,49,124,83
3266,32,66,52,122,83
3267,32,67,54,121,80
3268,32,68,54,122,79
3269,32,69,49,123,79
3270,32,70,49,125,83
3271,32,71,58,122,80
3272,32,72,63,120,81
3273,32,73,64,118,82
3274,32,74,63,118,83
3275,32,75,62,119,78
3276,32,76,63,121,74
3277,32,77,67,120,75
3278,32,78,68,118,79
3279,32,79,64,119,83
3280,32,80,62,119,83
3281,32,81,63,117,83
3282,32,82,64,116,78
3283,32,83,58,117,76
3284,32,84,55,118,77
3285,32,85,53,117,78
3286,32,86,55,117,78
3287,32,87,58,116,80
3288,32,88,61,119,80
3289,32,89,61,120,83
3290,32,90,63,120,84
3291,32,91,66,121,82
3292,32,92,64,126,82
3293,32,93,65,127,86
3294,32,94,69,128,86
3295,32,95,75,126,88
3296,32,96,79,126,85
3297,32,97,81,126,82
3298,32,98,81,125,85
3299,32,99,79,124,87
3300,33,0,89,122,81
3301,33,1,90,121,79
3302,33,2,86,122,80
3303,33,3,85,121,82
3304,33,4,85,123,80
3305,33,5,83,123,78
3306,33,6,83,123,83
3307,33,7,81,118,82
3308,33,8,77,119,77
3309,33,9,75,120,77
3310,33,10,73,118,75
3311,33,11,70,118,75
3312,33,12,71,118,72
3313,33,13,70,118,70
3314,33,14,68,116,72
3315,33,15,67,116,74
3316,33,16,69,114,71
