Index,Row,Col,R,G,B
339,3,39,54,89,32
340,3,40,49,91,34
341,3,41,50,90,36
342,3,42,53,90,30
343,3,43,53,91,32
344,3,44,51,90,33
345,3,45,53,90,32
346,3,46,49,93,36
347,3,47,46,94,33
348,3,48,48,94,35
349,3,49,53,92,34
350,3,50,53,91,33
351,3,51,57,90,33
352,3,52,58,91,34
353,3,53,56,92,37
354,3,54,58,92,37
355,3,55,58,92,35
356,3,56,57,92,35
357,3,57,61,94,29
358,3,58,60,94,31
359,3,59,53,94,36
360,3,60,58,91,41
361,3,61,60,91,39
362,3,62,58,93,38
363,3,63,58,93,38
364,3,64,57,96,36
365,3,65,55,97,37
366,3,66,53,98,36
367,3,67,50,98,39
368,3,68,51,95,40
369,3,69,53,95,38
370,3,70,56,92,33
371,3,71,57,93,32
372,3,72,55,92,31
373,3,73,60,95,28
374,3,74,58,95,30
375,3,75,60,92,36
376,3,76,63,89,34
377,3,77,54,92,39
378,3,78,47,97,39
379,3,79,53,94,39
380,3,80,60,93,37
381,3,81,56,97,39
382,3,82,56,100,40
383,3,83,60,100,40
384,3,84,59,99,38
385,3,85,63,97,37
386,3,86,65,97,38
387,3,87,65,97,36
388,3,88,65,97,37
389,3,89,66,97,35
390,3,90,65,98,34
391,3,91,60,101,38
392,3,92,60,101,39
393,3,93,61,100,34
394,3,94,59,102,30
395,3,95,62,98,35
396,3,96,61,98,38
397,3,97,60,99,39
398,3,98,62,99,35
399,3,99,64,97,35
400,4,0,39,82,22
401,4,1,42,84,30
402,4,2,41,83,31
403,4,3,39,80,40
404,4,4,42,80,41
405,4,5,46,85,29
406,4,6,44,84,29
407,4,7,38,86,32
408,4,8,37,86,33
409,4,9,37,86,31
410,4,10,37,85,30
411,4,11,36,86,28
412,4,12,38,85,28
413,4,13,36,83,30
414,4,14,33,86,31
415,4,15,35,88,28
416,4,16,35,89,30
417,4,17,38,89,29
418,4,18,42,88,32
419,4,19,39,90,35
420,4,20,41,93,35
421,4,21,45,92,37
422,4,22,49,93,42
423,4,23,54,94,38
424,4,24,56,95,40
425,4,25,56,96,40
426,4,26,54,97,39
427,4,27,59,97,32
428,4,28,59,95,37
429,4,29,58,95,42
430,4,30,58,96,41
431,4,31,56,97,39
432,4,32,58,95,41
433,4,33,59,95,40
434,4,34,58,95,38
435,4,35,55,95,35
436,4,36,55,90,28
437,4,37,53,93,31
438,4,38,58,90,28
439,4,39,56,90,30
440,4,40,53,90,33
441,4,41,50,91,34
442,4,42,51,90,33
443,4,43,48,90,34
444,4,44,50,91,32
445,4,45,52,92,33
446,4,46,50,92,37
447,4,47,50,92,40
448,4,48,48,93,35
449,4,49,49,93,34
450,4,50,52,92,36
451,4,51,57,93,33
452,4,52,55,93,34
453,4,53,54,93,36
454,4,54,57,91,36
455,4,55,57,92,38
456,4,56,59,91,36
457,4,57,61,90,29
458,4,58,61,91,37
459,4,59,55,93,41
460,4,60,58,92,42
461,4,61,62,92,39
462,4,62,57,95,38
463,4,63,56,95,38
464,4,64,56,95,35
465,4,65,53,101,34
466,4,66,51,100,39
467,4,67,50,97,41
468,4,68,52,97,37
469,4,69,51,99,36
470,4,70,55,97,29
471,4,71,59,94,29
472,4,72,58,98,28
473,4,73,59,96,28
474,4,74,59,94,35
475,4,75,57,94,38
476,4,76,58,93,39
477,4,77,51,97,36
478,4,78,49,98,36
479,4,79,55,95,35
480,4,80,57,98,36
481,4,81,54,100,40
482,4,82,56,99,42
483,4,83,58,98,44
484,4,84,61,97,40
485,4,85,63,97,36
486,4,86,65,99,36
487,4,87,63,99,37
488,4,88,62,99,39
489,4,89,63,101,38
490,4,90,62,101,35
491,4,91,57,102,42
492,4,92,60,100,41
493,4,93,62,98,39
494,4,94,60,101,37
495,4,95,61,99,36
496,4,96,62,98,34
497,4,97,62,100,34
498,4,98,62,100,36
499,4,99,60,97,37
500,5,0,40,79,26
501,5,1,43,80,35
502,5,2,42,83,40
503,5,3,40,84,38
504,5,4,45,84,32
505,5,5,49,82,32
506,5,6,45,86,35
507,5,7,38,85,31
508,5,8,32,88,33
509,5,9,35,85,33
510,5,10,42,78,35
511,5,11,36,84,31
512,5,12,39,86,26
