Index,Row,Col,R,G,B
2674,26,74,36,70,43
2675,26,75,40,67,38
2676,26,76,40,68,38
2677,26,77,37,67,39
2678,26,78,34,66,41
2679,26,79,29,63,40
2680,26,80,31,65,36
2681,26,81,30,62,34
2682,26,82,22,62,37
2683,26,83,21,63,32
2684,26,84,18,64,33
2685,26,85,23,62,31
2686,26,86,23,62,27
2687,26,87,22,59,32
2688,26,88,26,57,32
2689,26,89,27,52,34
2690,26,90,23,57,34
2691,26,91,22,58,33
2692,26,92,23,56,24
2693,26,93,22,57,30
2694,26,94,20,58,26
2695,26,95,19,56,30
2696,26,96,19,54,30
2697,26,97,16,50,30
2698,26,98,18,45,32
2699,26,99,18,44,25
2700,27,0,55,94,54
2701,27,1,61,92,48
2702,27,2,61,91,46
2703,27,3,57,91,47
2704,27,4,58,90,48
2705,27,5,56,89,47
2706,27,6,53,91,47
2707,27,7,52,88,48
2708,27,8,50,88,50
2709,27,9,50,90,48
2710,27,10,52,89,48
2711,27,11,53,85,47
2712,27,12,58,85,42
2713,27,13,49,88,47
2714,27,14,50,84,47
2715,27,15,51,81,50
2716,27,16,48,80,46
2717,27,17,49,81,46
2718,27,18,50,80,45
2719,27,19,47,82,42
2720,27,20,43,83,42
2721,27,21,47,81,43
2722,27,22,48,84,41
2723,27,23,47,85,44
2724,27,24,50,86,41
2725,27,25,52,87,38
2726,27,26,51,89,41
2727,27,27,51,87,41
2728,27,28,51,87,45
2729,27,29,51,90,43
2730,27,30,54,87,39
2731,27,31,55,86,44
2732,27,32,51,86,45
2733,27,33,51,90,44
2734,27,34,52,88,45
2735,27,35,54,87,44
2736,27,36,51,88,42
2737,27,37,47,91,39
2738,27,38,49,87,40
2739,27,39,48,87,45
2740,27,40,51,85,44
2741,27,41,54,84,45
2742,27,42,52,86,47
2743,27,43,52,86,45
2744,27,44,50,88,47
2745,27,45,49,90,47
2746,27,46,50,89,50
2747,27,47,50,88,50
2748,27,48,46,90,49
2749,27,49,44,90,48
2750,27,50,40,89,51
2751,27,51,40,86,50
2752,27,52,43,81,48
2753,27,53,41,80,45
2754,27,54,41,82,42
2755,27,55,43,82,40
2756,27,56,44,82,44
2757,27,57,46,82,46
2758,27,58,46,85,45
2759,27,59,46,82,46
2760,27,60,45,81,49
2761,27,61,42,81,48
2762,27,62,44,76,44
2763,27,63,43,76,40
2764,27,64,42,76,40
2765,27,65,42,74,36
2766,27,66,39,73,38
2767,27,67,38,71,40
2768,27,68,40,70,37
2769,27,69,40,69,37
2770,27,70,40,70,36
2771,27,71,40,72,35
2772,27,72,38,75,39
2773,27,73,35,74,43
2774,27,74,33,74,45
2775,27,75,44,69,36
2776,27,76,42,69,33
2777,27,77,33,69,40
2778,27,78,37,64,41
2779,27,79,29,67,43
2780,27,80,30,66,35
2781,27,81,28,67,31
2782,27,82,30,59,38
2783,27,83,25,63,36
2784,27,84,23,68,31
2785,27,85,25,64,22
2786,27,86,24,63,27
2787,27,87,26,59,30
2788,27,88,27,58,27
2789,27,89,28,54,33
2790,27,90,23,57,32
2791,27,91,20,62,26
2792,27,92,23,59,29
2793,27,93,28,56,32
2794,27,94,21,57,30
2795,27,95,19,57,27
2796,27,96,17,56,29
2797,27,97,17,51,27
2798,27,98,19,46,26
2799,27,99,14,45,24
2800,28,0,59,92,51
2801,28,1,62,93,46
2802,28,2,59,96,41
2803,28,3,55,93,48
2804,28,4,57,91,46
2805,28,5,56,91,46
2806,28,6,57,89,48
2807,28,7,57,87,52
2808,28,8,53,88,52
2809,28,9,49,89,52
2810,28,10,55,88,45
2811,28,11,58,90,43
2812,28,12,57,89,40
2813,28,13,51,89,45
2814,28,14,54,82,46
2815,28,15,51,81,46
2816,28,16,47,83,45
2817,28,17,47,81,47
2818,28,18,44,80,48
2819,28,19,45,81,44
2820,28,20,46,82,43
2821,28,21,46,82,42
2822,28,22,47,82,45
2823,28,23,48,80,49
2824,28,24,51,83,46
2825,28,25,51,87,40
2826,28,26,49,87,39
2827,28,27,50,87,41
2828,28,28,51,86,43
2829,28,29,53,86,45
2830,28,30,54,87,46
2831,28,31,55,86,44
2832,28,32,53,87,44
2833,28,33,53,88,47
2834,28,34,52,88,47
2835,28,35,55,86,46
2836,28,36,54,87,46
2837,28,37,53,89,41
2838,28,38,52,89,41
2839,28,39,55,87,40
2840,28,40,54,85,39
2841,28,41,51,88,46
2842,28,42,52,87,49
2843,28,43,52,85,46
2844,28,44,53,87,48
2845,28,45,52,92,47
2846,28,46,48,93,48
2847,28,47,48,91,50
2848,28,48,51,90,46
2849,28,49,47,89,49
2850,28,50,44,87,53
2851,28,51,42,83,52
2852,28,52,43,83,48
2853,28,53,38,80,44
2854,28,54,40,80,43
2855,28,55,40,80,39
2856,28,56,39,78,41
2857,28,57,39,79,41
2858,28,58,39,82,40
2859,28,59,43,77,47
2860,28,60,42,76,49
2861,28,61,41,76,46
2862,28,62,43,73,44
2863,28,63,44,75,38
2864,28,64,43,74,37
2865,28,65,41,75,38
2866,28,66,45,70,37
2867,28,67,42,71,39
2868,28,68,39,71,39
2869,28,69,39,69,36
2870,28,70,43,70,39
2871,28,71,42,71,39
2872,28,72,41,74,37
2873,28,73,38,73,43
2874,28,74,39,72,41
2875,28,75,37,76,36
2876,28,76,36,75,35
2877,28,77,36,72,38
2878,28,78,32,71,43
2879,28,79,30,69,43
2880,28,80,32,68,41
2881,28,81,31,65,32
2882,28,82,31,61,37
2883,28,83,25,65,33
2884,28,84,28,66,30
2885,28,85,28,66,30
2886,28,86,27,62,31
2887,28,87,27,60,32
2888,28,88,24,62,37
2889,28,89,27,61,30
2890,28,90,26,58,33
2891,28,91,25,59,25
2892,28,92,27,57,27
2893,28,93,25,57,34
2894,28,94,22,57,38
2895,28,95,21,56,32
2896,28,96,19,58,28
2897,28,97,16,56,24
2898,28,98,18,50,25
2899,28,99,13,51,23
2900,29,0,59,94,46
2901,29,1,56,97,49
2902,29,2,58,96,44
2903,29,3,58,94,49
2904,29,4,59,92,48
2905,29,5,57,93,49
2906,29,6,60,88,48
2907,29,7,59,86,50
2908,29,8,59,87,51
2909,29,9,56,87,53
2910,29,10,52,87,56
2911,29,11,57,90,47
2912,29,12,56,90,42
2913,29,13,52,90,44
2914,29,14,53,87,45
2915,29,15,51,84,44
2916,29,16,47,84,42
2917,29,17,46,82,43
2918,29,18,45,80,43
2919,29,19,45,80,43
2920,29,20,43,83,43
2921,29,21,43,81,41
2922,29,22,47,81,41
2923,29,23,50,79,47
2924,29,24,53,79,43
2925,29,25,52,82,44
2926,29,26,48,87,44
2927,29,27,48,86,45
2928,29,28,49,88,43
2929,29,29,54,85,42
2930,29,30,50,87,49
2931,29,31,51,87,48
2932,29,32,50,90,43
2933,29,33,54,87,50
2934,29,34,51,87,50
2935,29,35,52,89,47
2936,29,36,53,90,47
2937,29,37,57,88,47
2938,29,38,54,88,46
2939,29,39,52,91,50
2940,29,40,48,90,44
2941,29,41,49,90,47
2942,29,42,50,89,44
2943,29,43,52,87,46
2944,29,44,57,86,47
2945,29,45,55,90,43
2946,29,46,52,92,46
2947,29,47,52,91,45
2948,29,48,49,92,46
2949,29,49,49,90,49
2950,29,50,45,86,51
2951,29,51,44,85,52
2952,29,52,44,84,41
2953,29,53,41,82,40
2954,29,54,39,78,40
2955,29,55,38,78,36
2956,29,56,37,74,41
2957,29,57,32,77,40
2958,29,58,36,77,37
2959,29,59,40,77,41
2960,29,60,40,74,46
2961,29,61,38,75,43
2962,29,62,39,74,45
2963,29,63,40,74,41
2964,29,64,41,76,36
2965,29,65,40,76,38
2966,29,66,40,75,37
2967,29,67,39,73,37
2968,29,68,41,72,38
2969,29,69,43,69,34
2970,29,70,45,73,37
2971,29,71,43,71,39
2972,29,72,40,75,39
2973,29,73,39,73,44
2974,29,74,39,72,42
2975,29,75,37,75,40
2976,29,76,40,72,42
2977,29,77,38,73,39
2978,29,78,35,71,41
2979,29,79,33,69,44
2980,29,80,34,68,40
2981,29,81,27,70,36
2982,29,82,22,68,43
2983,29,83,24,69,38
2984,29,84,26,65,37
2985,29,85,28,65,34
2986,29,86,30,65,31
2987,29,87,29,62,30
2988,29,88,29,61,27
2989,29,89,31,62,26
2990,29,90,25,61,30
2991,29,91,27,59,30
2992,29,92,24,60,28
2993,29,93,27,58,32
2994,29,94,26,56,36
2995,29,95,23,56,37
2996,29,96,18,56,31
2997,29,97,19,58,23
2998,29,98,16,50,28
2999,29,99,14,44,31
3000,30,0,57,94,48
3001,30,1,56,96,51
3002,30,2,62,92,48
3003,30,3,63,91,52
3004,30,4,65,89,50
3005,30,5,63,89,51
3006,30,6,56,93,50
3007,30,7,56,93,52
3008,30,8,62,91,45
3009,30,9,63,88,44
3010,30,10,58,89,49
3011,30,11,58,89,50
3012,30,12,54,91,46
3013,30,13,48,91,45
3014,30,14,48,87,46
3015,30,15,47,85,46
3016,30,16,47,84,43
3017,30,17,51,81,39
3018,30,18,50,79,41
3019,30,19,47,81,42
3020,30,20,42,82,43
3021,30,21,43,82,41
3022,30,22,45,83,42
3023,30,23,47,82,41
3024,30,24,49,83,42
3025,30,25,50,85,43
3026,30,26,48,85,41
3027,30,27,48,86,44
3028,30,28,49,86,43
3029,30,29,50,86,48
3030,30,30,48,89,49
3031,30,31,52,88,49
3032,30,32,55,88,47
3033,30,33,57,89,46
3034,30,34,54,88,48
3035,30,35,50,92,46
3036,30,36,52,91,47
3037,30,37,57,88,47
3038,30,38,57,89,48
3039,30,39,51,90,47
3040,30,40,50,90,46
3041,30,41,51,89,48
3042,30,42,52,89,48
3043,30,43,50,91,53
3044,30,44,57,84,52
3045,30,45,56,89,51
3046,30,46,54,90,50
3047,30,47,53,91,49
3048,30,48,50,93,43
3049,30,49,47,93,48
3050,30,50,50,89,49
3051,30,51,48,85,49
3052,30,52,46,83,43
3053,30,53,41,83,42
3054,30,54,39,81,37
3055,30,55,39,78,32
3056,30,56,36,75,40
3057,30,57,36,76,42
3058,30,58,38,72,36
3059,30,59,36,75,37
3060,30,60,36,75,40
3061,30,61,38,75,41
3062,30,62,40,75,39
3063,30,63,38,74,40
3064,30,64,38,76,34
3065,30,65,40,76,32
3066,30,66,34,78,36
3067,30,67,38,76,36
3068,30,68,43,73,33
3069,30,69,44,75,32
3070,30,70,42,75,37
3071,30,71,43,74,42
3072,30,72,42,71,41
3073,30,73,37,74,43
3074,30,74,40,75,42
3075,30,75,42,72,42
3076,30,76,46,70,33
3077,30,77,39,73,42
3078,30,78,33,74,43
3079,30,79,34,73,45
3080,30,80,32,71,41
3081,30,81,28,71,40
3082,30,82,26,69,38
3083,30,83,28,66,40
3084,30,84,28,66,36
3085,30,85,29,66,34
3086,30,86,34,63,32
3087,30,87,31,65,30
3088,30,88,31,65,29
3089,30,89,26,65,32
3090,30,90,22,67,37
3091,30,91,22,60,31
3092,30,92,24,64,30
3093,30,93,25,61,31
3094,30,94,24,58,36
3095,30,95,21,58,31
3096,30,96,18,56,30
3097,30,97,22,52,28
3098,30,98,16,57,31
3099,30,99,12,50,32
3100,31,0,54,94,55
3101,31,1,56,93,53
3102,31,2,60,94,51
3103,31,3,60,92,54
3104,31,4,60,93,52
3105,31,5,60,94,49
3106,31,6,57,93,51
3107,31,7,58,93,52
3108,31,8,61,93,47
3109,31,9,59,92,48
3110,31,10,56,92,46
3111,31,11,58,89,51
3112,31,12,57,90,50
3113,31,13,52,91,47
3114,31,14,53,87,45
3115,31,15,49,84,50
3116,31,16,47,85,47
3117,31,17,49,82,40
3118,31,18,49,78,40
3119,31,19,46,78,45
3120,31,20,43,79,49
3121,31,21,46,79,46
3122,31,22,46,81,40
3123,31,23,50,78,39
3124,31,24,50,83,40
3125,31,25,50,84,38
3126,31,26,50,85,42
3127,31,27,51,85,42
3128,31,28,50,84,45
3129,31,29,51,83,49
3130,31,30,52,87,49
3131,31,31,56,86,44
3132,31,32,59,87,42
3133,31,33,57,89,43
3134,31,34,55,90,43
3135,31,35,53,93,47
3136,31,36,54,91,50
3137,31,37,57,89,48
3138,31,38,56,90,48
3139,31,39,56,91,47
3140,31,40,50,91,49
3141,31,41,54,91,45
3142,31,42,57,88,44
3143,31,43,57,86,50
3144,31,44,57,86,56
3145,31,45,57,90,50
3146,31,46,56,91,50
3147,31,47,56,89,52
3148,31,48,50,93,49
3149,31,49,46,92,52
3150,31,50,48,87,52
3151,31,51,49,86,52
3152,31,52,43,84,48
3153,31,53,41,82,42
3154,31,54,42,78,36
3155,31,55,34,82,38
3156,31,56,35,78,38
3157,31,57,38,72,38
3158,31,58,34,74,43
3159,31,59,39,73,35
3160,31,60,39,74,38
3161,31,61,39,75,36
3162,31,62,39,76,36
3163,31,63,40,75,37
3164,31,64,43,73,34
3165,31,65,42,75,30
3166,31,66,36,76,36
3167,31,67,39,75,37
3168,31,68,41,76,33
3169,31,69,42,76,36
3170,31,70,42,75,40
3171,31,71,41,76,37
3172,31,72,43,76,42
3173,31,73,39,78,43
3174,31,74,37,79,45
3175,31,75,37,77,45
3176,31,76,41,76,41
3177,31,77,35,77,44
3178,31,78,32,76,41
3179,31,79,33,74,38
3180,31,80,29,73,39
3181,31,81,38,69,34
3182,31,82,33,70,33
3183,31,83,35,65,36
3184,31,84,32,68,37
3185,31,85,30,70,33
3186,31,86,31,64,30
3187,31,87,30,67,34
3188,31,88,30,68,31
3189,31,89,28,65,34
3190,31,90,26,65,34
3191,31,91,22,65,36
3192,31,92,25,63,33
3193,31,93,28,61,29
3194,31,94,26,61,30
3195,31,95,23,58,30
3196,31,96,17,62,37
3197,31,97,25,52,26
3198,31,98,22,51,25
3199,31,99,16,48,25
3200,32,0,54,94,52
3201,32,1,56,94,53
3202,32,2,58,95,53
3203,32,3,55,97,51
3204,32,4,56,97,49
3205,32,5,57,95,51
3206,32,6,59,94,53
3207,32,7,61,93,54
3208,32,8,63,94,50
3209,32,9,62,92,50
3210,32,10,59,94,50
3211,32,11,61,92,45
3212,32,12,58,92,47
3213,32,13,54,90,48
3214,32,14,56,85,44
3215,32,15,55,83,47
3216,32,16,46,84,47
3217,32,17,43,84,40
3218,32,18,44,81,38
3219,32,19,44,79,50
3220,32,20,46,79,45
3221,32,21,47,78,43
3222,32,22,46,83,40
3223,32,23,51,77,45
3224,32,24,51,80,45
3225,32,25,52,81,40
3226,32,26,52,83,43
3227,32,27,53,84,42
3228,32,28,53,86,39
3229,32,29,54,87,40
3230,32,30,54,88,47
3231,32,31,56,87,45
3232,32,32,57,89,44
3233,32,33,59,91,45
3234,32,34,60,91,42
3235,32,35,58,92,49
3236,32,36,56,93,50
3237,32,37,57,91,51
3238,32,38,54,92,51
3239,32,39,55,94,45
3240,32,40,55,92,49
3241,32,41,57,92,45
3242,32,42,59,90,42
3243,32,43,57,88,52
3244,32,44,57,88,55
3245,32,45,58,89,53
3246,32,46,58,90,52
3247,32,47,57,89,55
3248,32,48,54,91,54
3249,32,49,53,90,49
3250,32,50,49,88,52
3251,32,51,45,87,51
3252,32,52,45,86,50
3253,32,53,45,82,45
3254,32,54,46,78,41
3255,32,55,42,79,34
3256,32,56,40,75,35
3257,32,57,37,72,42
3258,32,58,35,75,41
3259,32,59,40,75,35
3260,32,60,39,75,41
3261,32,61,39,74,39
3262,32,62,40,76,35
3263,32,63,44,75,34
3264,32,64,45,75,34
3265,32,65,44,76,31
3266,32,66,43,77,33
3267,32,67,45,75,31
3268,32,68,46,72,40
3269,32,69,42,73,39
3270,32,70,40,75,40
3271,32,71,37,75,40
3272,32,72,40,74,39
3273,32,73,41,78,45
3274,32,74,39,80,44
3275,32,75,38,79,42
3276,32,76,38,79,41
3277,32,77,34,77,45
3278,32,78,33,75,45
3279,32,79,36,74,40
3280,32,80,37,72,36
3281,32,81,39,71,33
3282,32,82,38,70,31
3283,32,83,42,63,36
3284,32,84,35,70,34
3285,32,85,32,70,31
3286,32,86,29,70,36
3287,32,87,31,68,31
3288,32,88,30,67,30
3289,32,89,25,67,33
3290,32,90,27,67,28
3291,32,91,28,67,29
3292,32,92,30,62,32
3293,32,93,30,61,28
3294,32,94,28,61,30
3295,32,95,22,63,29
3296,32,96,19,62,32
3297,32,97,19,56,29
3298,32,98,14,54,29
3299,32,99,15,47,30
3300,33,0,58,94,50
3301,33,1,60,94,51
3302,33,2,58,94,53
3303,33,3,53,100,54
3304,33,4,54,99,49
3305,33,5,59,94,52
3306,33,6,59,97,54
3307,33,7,61,96,52
3308,33,8,59,97,52
3309,33,9,61,95,50
3310,33,10,63,93,47
3311,33,11,61,93,47
3312,33,12,58,93,49
3313,33,13,54,88,48
3314,33,14,57,86,48
3315,33,15,57,83,47
3316,33,16,48,84,48
3317,33,17,43,85,43
3318,33,18,43,82,36
3319,33,19,45,78,38
3320,33,20,47,78,41
3321,33,21,45,78,44
3322,33,22,45,82,40
3323,33,23,47,81,42
3324,33,24,45,85,41
3325,33,25,47,86,40
3326,33,26,48,85,39
3327,33,27,55,81,45
3328,33,28,53,84,45
3329,33,29,52,88,45
3330,33,30,53,89,46
3331,33,31,55,88,49
3332,33,32,53,89,46
3333,33,33,59,91,44
3334,33,34,62,91,38
3335,33,35,60,93,48
3336,33,36,56,94,54
3337,33,37,57,93,51
3338,33,38,53,96,51
3339,33,39,56,94,49
3340,33,40,59,92,49
3341,33,41,57,95,50
3342,33,42,61,93,45
3343,33,43,57,92,48
3344,33,44,55,90,53
3345,33,45,58,90,51
3346,33,46,60,89,50
3347,33,47,56,92,53
3348,33,48,56,89,49
3349,33,49,57,89,45
3350,33,50,52,91,49
3351,33,51,48,89,50
3352,33,52,45,87,51
3353,33,53,45,83,46
3354,33,54,45,81,41
3355,33,55,45,78,40
3356,33,56,41,77,44
3357,33,57,38,75,40
3358,33,58,39,74,41
3359,33,59,40,74,40
3360,33,60,41,75,40
3361,33,61,40,77,39
3362,33,62,42,76,37
3363,33,63,41,77,36
3364,33,64,40,79,40
3365,33,65,46,75,40
3366,33,66,48,72,36
3367,33,67,45,76,32
3368,33,68,46,75,37
3369,33,69,44,73,40
3370,33,70,41,71,41
3371,33,71,38,76,44
3372,33,72,37,77,43
3373,33,73,40,78,45
3374,33,74,35,79,44
3375,33,75,36,80,44
3376,33,76,35,79,45
3377,33,77,33,77,48
3378,33,78,31,74,50
3379,33,79,35,72,46
3380,33,80,39,73,40
3381,33,81,36,73,33
3382,33,82,34,73,39
3383,33,83,35,70,35
3384,33,84,37,68,36
3385,33,85,37,63,34
3386,33,86,34,67,34
3387,33,87,33,69,34
3388,33,88,32,67,34
3389,33,89,25,70,37
3390,33,90,28,68,30
3391,33,91,31,65,25
3392,33,92,31,63,27
3393,33,93,27,62,32
3394,33,94,27,61,32
3395,33,95,27,58,32
3396,33,96,21,62,29
3397,33,97,20,61,27
3398,33,98,15,58,28
3399,33,99,18,51,30
3400,34,0,59,93,50
3401,34,1,60,92,50
3402,34,2,59,93,53
3403,34,3,57,96,54
3404,34,4,58,97,55
3405,34,5,61,95,52
3406,34,6,62,95,52
3407,34,7,63,94,54
3408,34,8,58,97,52
3409,34,9,61,95,50
3410,34,10,66,91,48
3411,34,11,60,92,51
3412,34,12,59,90,52
3413,34,13,55,89,55
3414,34,14,53,87,53
3415,34,15,52,86,50
3416,34,16,49,85,50
3417,34,17,47,83,47
3418,34,18,49,81,41
3419,34,19,48,81,42
3420,34,20,50,77,43
3421,34,21,46,78,45
3422,34,22,46,83,41
3423,34,23,45,84,42
3424,34,24,43,83,41
3425,34,25,49,84,41
3426,34,26,49,85,41
3427,34,27,48,86,43
3428,34,28,51,84,47
3429,34,29,52,87,46
3430,34,30,53,89,42
3431,34,31,57,89,40
3432,34,32,57,91,45
3433,34,33,54,91,49
3434,34,34,57,93,46
3435,34,35,56,96,49
3436,34,36,56,95,52
3437,34,37,61,93,51
3438,34,38,59,94,49
3439,34,39,60,94,51
3440,34,40,60,95,53
3441,34,41,56,96,49
3442,34,42,57,95,49
3443,34,43,54,95,50
3444,34,44,53,92,55
3445,34,45,57,93,50
3446,34,46,55,94,50
3447,34,47,56,92,49
3448,34,48,57,91,48
3449,34,49,57,91,46
3450,34,50,54,91,43
3451,34,51,51,90,46
3452,34,52,49,87,51
3453,34,53,46,84,47
3454,34,54,45,84,43
3455,34,55,45,78,43
3456,34,56,44,77,39
3457,34,57,43,75,40
3458,34,58,38,75,39
3459,34,59,40,75,40
3460,34,60,42,76,34
3461,34,61,41,77,37
3462,34,62,42,77,39
3463,34,63,39,81,39
3464,34,64,40,78,42
3465,34,65,45,76,41
3466,34,66,45,77,38
3467,34,67,46,75,34
3468,34,68,45,74,32
3469,34,69,44,75,37
3470,34,70,42,73,39
3471,34,71,41,75,41
3472,34,72,42,78,40
3473,34,73,39,78,40
3474,34,74,35,80,46
3475,34,75,35,81,44
3476,34,76,37,79,46
3477,34,77,33,79,45
3478,34,78,34,76,48
3479,34,79,36,75,42
3480,34,80,38,73,38
3481,34,81,32,76,40
3482,34,82,32,74,45
3483,34,83,29,76,38
3484,34,84,34,74,32
3485,34,85,35,71,36
3486,34,86,34,69,32
3487,34,87,30,70,30
3488,34,88,34,67,32
3489,34,89,31,66,35
3490,34,90,30,65,33
3491,34,91,28,64,33
3492,34,92,27,65,29
3493,34,93,27,64,32
3494,34,94,25,62,35
3495,34,95,24,59,32
3496,34,96,22,65,29
3497,34,97,24,57,31
3498,34,98,20,56,31
3499,34,99,17,55,29
3500,35,0,55,95,58
3501,35,1,55,95,52
3502,35,2,55,97,53
3503,35,3,57,97,57
3504,35,4,59,96,59
3505,35,5,60,95,53
3506,35,6,59,95,49
3507,35,7,64,92,51
3508,35,8,62,95,52
3509,35,9,63,93,51
3510,35,10,65,91,49
3511,35,11,62,91,52
3512,35,12,59,91,56
3513,35,13,54,92,54
3514,35,14,50,95,46
3515,35,15,52,90,46
3516,35,16,50,87,47
3517,35,17,51,86,47
3518,35,18,51,82,48
3519,35,19,49,81,46
3520,35,20,51,82,42
3521,35,21,48,81,45
3522,35,22,48,82,44
3523,35,23,47,84,41
3524,35,24,48,85,43
3525,35,25,51,87,41
3526,35,26,51,86,43
3527,35,27,49,87,45
3528,35,28,50,85,47
3529,35,29,50,88,48
3530,35,30,51,92,45
3531,35,31,52,93,44
3532,35,32,54,90,48
3533,35,33,51,94,52
3534,35,34,53,95,52
3535,35,35,55,95,52
3536,35,36,60,95,48
3537,35,37,62,94,51
3538,35,38,62,94,53
3539,35,39,61,98,52
3540,35,40,58,97,54
3541,35,41,58,97,52
3542,35,42,55,95,54
3543,35,43,55,93,54
3544,35,44,57,93,50
3545,35,45,57,95,49
3546,35,46,55,95,52
3547,35,47,55,95,49
3548,35,48,57,94,47
3549,35,49,57,92,44
3550,35,50,57,92,47
3551,35,51,54,90,47
3552,35,52,51,88,49
3553,35,53,48,85,46
3554,35,54,46,84,43
3555,35,55,44,83,43
3556,35,56,46,81,40
3557,35,57,45,77,39
3558,35,58,41,78,40
3559,35,59,41,78,39
3560,35,60,44,79,36
3561,35,61,43,78,41
3562,35,62,43,78,41
3563,35,63,42,77,44
3564,35,64,44,79,40
3565,35,65,44,77,40
3566,35,66,43,78,41
3567,35,67,40,77,43
3568,35,68,44,77,38
3569,35,69,45,78,38
3570,35,70,43,76,40
3571,35,71,40,78,38
3572,35,72,40,80,38
3573,35,73,42,77,43
3574,35,74,38,79,43
3575,35,75,37,78,38
3576,35,76,40,79,43
3577,35,77,39,78,43
3578,35,78,37,81,43
3579,35,79,36,77,42
3580,35,80,36,73,41
3581,35,81,37,74,43
3582,35,82,32,75,38
3583,35,83,30,76,39
3584,35,84,28,77,37
3585,35,85,32,74,39
3586,35,86,32,75,30
3587,35,87,32,71,28
3588,35,88,31,70,35
3589,35,89,30,70,34
3590,35,90,31,67,33
3591,35,91,29,61,38
3592,35,92,27,65,32
3593,35,93,24,64,32
3594,35,94,25,65,32
3595,35,95,24,63,27
3596,35,96,26,65,24
3597,35,97,27,56,30
3598,35,98,21,55,36
3599,35,99,17,55,32
3600,36,0,52,97,57
3601,36,1,52,102,57
3602,36,2,53,99,53
3603,36,3,56,96,56
3604,36,4,58,95,58
3605,36,5,57,95,54
3606,36,6,57,97,47
3607,36,7,62,94,48
3608,36,8,64,93,49
3609,36,9,59,96,53
3610,36,10,59,95,55
3611,36,11,62,93,52
3612,36,12,58,94,53
3613,36,13,53,95,49
3614,36,14,51,94,47
3615,36,15,54,91,46
3616,36,16,55,89,46
3617,36,17,52,88,46
3618,36,18,50,86,51
3619,36,19,49,85,47
3620,36,20,51,84,39
3621,36,21,52,84,38
3622,36,22,51,83,44
3623,36,23,48,85,46
3624,36,24,48,87,42
3625,36,25,52,88,41
3626,36,26,51,90,41
3627,36,27,50,89,41
3628,36,28,48,89,47
3629,36,29,49,91,46
3630,36,30,47,92,47
3631,36,31,51,93,44
3632,36,32,56,91,47
3633,36,33,54,93,52
3634,36,34,54,95,51
3635,36,35,54,96,56
3636,36,36,57,96,53
3637,36,37,57,97,55
3638,36,38,57,97,53
3639,36,39,57,98,54
3640,36,40,54,100,56
3641,36,41,51,101,56
3642,36,42,54,94,54
3643,36,43,55,96,55
3644,36,44,55,95,51
3645,36,45,55,96,50
3646,36,46,55,97,52
3647,36,47,54,97,47
3648,36,48,56,96,45
3649,36,49,57,94,48
3650,36,50,57,90,53
3651,36,51,55,89,49
3652,36,52,52,90,43
3653,36,53,51,86,44
3654,36,54,51,84,42
3655,36,55,48,83,40
3656,36,56,41,81,43
3657,36,57,41,80,42
3658,36,58,43,82,38
3659,36,59,40,78,44
3660,36,60,42,77,39
3661,36,61,44,76,40
3662,36,62,47,75,38
3663,36,63,46,78,39
3664,36,64,43,82,36
3665,36,65,43,79,37
3666,36,66,42,78,43
3667,36,67,38,80,45
3668,36,68,41,82,40
3669,36,69,44,77,38
3670,36,70,43,77,41
3671,36,71,41,80,44
3672,36,72,40,79,43
3673,36,73,42,79,41
3674,36,74,44,77,45
3675,36,75,39,78,42
3676,36,76,37,80,43
3677,36,77,39,81,42
3678,36,78,36,78,44
3679,36,79,38,76,42
3680,36,80,38,75,39
3681,36,81,37,72,42
3682,36,82,36,75,39
3683,36,83,29,75,33
3684,36,84,31,74,40
3685,36,85,32,74,40
3686,36,86,29,74,36
3687,36,87,29,73,36
3688,36,88,30,69,35
3689,36,89,28,70,35
3690,36,90,28,69,35
3691,36,91,28,67,35
3692,36,92,29,65,36
3693,36,93,26,67,33
3694,36,94,20,68,27
3695,36,95,19,67,30
3696,36,96,29,60,27
3697,36,97,30,60,23
3698,36,98,24,55,32
3699,36,99,20,54,28
3700,37,0,56,95,56
3701,37,1,55,98,56
3702,37,2,55,99,55
3703,37,3,55,98,57
3704,37,4,58,96,57
3705,37,5,58,97,53
3706,37,6,58,98,47
3707,37,7,59,97,48
3708,37,8,58,96,50
3709,37,9,59,96,52
3710,37,10,61,95,50
3711,37,11,63,94,44
3712,37,12,59,94,51
3713,37,13,58,92,48
3714,37,14,55,92,47
3715,37,15,53,94,45
3716,37,16,53,93,41
3717,37,17,54,87,45
3718,37,18,52,85,50
3719,37,19,50,84,44
3720,37,20,49,86,43
3721,37,21,50,84,45
3722,37,22,48,85,47
3723,37,23,47,87,47
3724,37,24,48,87,43
3725,37,25,54,85,44
3726,37,26,52,90,48
3727,37,27,48,90,47
3728,37,28,46,91,50
3729,37,29,47,93,48
3730,37,30,49,93,49
3731,37,31,52,93,43
3732,37,32,55,93,46
3733,37,33,54,94,52
3734,37,34,53,95,53
3735,37,35,49,99,60
3736,37,36,50,100,57
3737,37,37,54,101,56
3738,37,38,56,102,54
3739,37,39,55,102,54
3740,37,40,53,103,55
3741,37,41,51,103,52
3742,37,42,55,100,55
3743,37,43,55,98,54
3744,37,44,54,98,53
3745,37,45,53,98,54
3746,37,46,52,98,53
3747,37,47,54,98,47
3748,37,48,56,97,47
